資料日期,股票代號,股票名稱,本週餘額,上週餘額,增減數額,增減比率,發行比率
1090529,41551 ,訊映一,1341,1341,0,0.00,53.64
1090529,4157  ,太景＊-KY,716840,716840,0,0.00,100.00
1090529,4160  ,創源,24247,24247,0,0.00,100.00
1090529,4161  ,聿新科,52659,52659,0,0.00,100.00
1090529,4162  ,智擎,146666,146666,0,0.00,100.00
1090529,4163  ,鐿鈦,40241,40241,0,0.00,100.00
1090529,41643 ,承業醫三,11697,11697,0,0.00,97.47
1090529,4167  ,展旺,268394,268394,0,0.00,100.00
1090529,41671 ,展旺一,6500,6500,0,0.00,92.85
1090529,41672 ,展旺二,7000,0,7000,0.00,100.00
1090529,4168  ,醣聯,78874,78874,0,0.00,100.00
1090529,41682 ,醣聯二,3000,3000,0,0.00,100.00
1090529,4171  ,瑞基,40590,40590,0,0.00,100.00
1090529,4173  ,久裕,74574,74574,0,0.00,100.00
1090529,4174  ,浩鼎,188228,188228,0,0.00,100.00
1090529,4175  ,杏一,31612,31612,0,0.00,100.00
1090529,41752 ,杏一二,3000,3000,0,0.00,100.00
1090529,4183  ,褔永生技,23800,23800,0,0.00,100.00
1090529,4188  ,安克,53221,53221,0,0.00,100.00
1090529,41901 ,佐登一KY,7500,7500,0,0.00,100.00
1090529,4192  ,杏國,69867,69867,0,0.00,100.00
1090529,4198  ,環瑞醫,42540,42540,0,0.00,100.00
1090529,4205  ,中華食,80701,80701,0,0.00,100.00
1090529,4207  ,環泰,172928,172928,0,0.00,100.00
1090529,4303  ,信立,70000,70000,0,0.00,100.00
1090529,4304  ,勝昱,13736,13736,0,0.00,100.00
1090529,4305  ,世&#22531;,55014,55014,0,0.00,100.00
1090529,43068 ,炎洲八,5000,5000,0,0.00,100.00
1090529,43069 ,炎洲九,5000,5000,0,0.00,100.00
1090529,4401  ,東隆興,120286,120286,0,0.00,100.00
1090529,4402  ,福大,45991,45991,0,0.00,100.00
1090529,4406  ,新昕纖,51912,51912,0,0.00,100.00
1090529,4413  ,飛寶企業,10364,10364,0,0.00,100.00
1090529,4416  ,三圓,60015,60015,0,0.00,100.00
1090529,44162 ,三圓二,10000,10000,0,0.00,100.00
1090529,4417  ,金洲,83971,83971,0,0.00,100.00
1090529,4419  ,元勝,14728,14728,0,0.00,100.00
1090529,4420  ,光明,40455,40455,0,0.00,100.00
1090529,4429  ,聚紡,34350,34350,0,0.00,100.00
1090529,4430  ,耀億,55073,55073,0,0.00,100.00
1090529,4432  ,銘旺實,50589,50589,0,0.00,100.00
1090529,4433  ,興采,46400,46400,0,0.00,100.00
1090529,44331 ,興采一,132,132,0,0.00,5.28
1090529,44381 ,廣越一,15000,15000,0,0.00,100.00
1090529,4502  ,健信,49768,49768,0,0.00,100.00
1090529,4503  ,金雨,23903,23903,0,0.00,100.00
1090529,4506  ,崇友,177012,177012,0,0.00,100.00
1090529,4510  ,高鋒,108010,108010,0,0.00,100.00
1090529,4513  ,福裕,76880,76880,0,0.00,100.00
1090529,4523  ,永彰,64000,64000,0,0.00,100.00
1090529,4527  ,&#22531;霖,76152,76152,0,0.00,100.00
1090529,4528  ,江興鍛,76514,76514,0,0.00,100.00
1090529,4529  ,淳紳,49847,49981,-134,-0.26,100.00
1090529,4530  ,宏易,32412,32412,0,0.00,100.00
1090529,4533  ,協易機,158434,158434,0,0.00,100.00
1090529,4534  ,慶騰,89193,89193,0,0.00,100.00
1090529,4535  ,至興,75661,75661,0,0.00,100.00
1090529,4538  ,大詠城,47600,47600,0,0.00,100.00
1090529,4541  ,晟田,69499,69499,0,0.00,100.00
1090529,45414 ,晟田四,1854,1854,0,0.00,92.70
1090529,4542  ,科嶠,28285,28285,0,0.00,100.00
1090529,4543  ,萬在,56970,56970,0,0.00,100.00
1090529,4549  ,桓達,42383,42383,0,0.00,100.00
1090529,4550  ,長佳,37096,37096,0,0.00,100.00
1090529,45511 ,智伸科一,15000,15000,0,0.00,100.00
1090529,4554  ,橙的,21374,21374,0,0.00,100.00
1090529,45551 ,氣立一,4616,5995,-1379,-23.00,76.93
1090529,45552 ,氣立二,6000,6000,0,0.00,100.00
1090529,4556  ,旭然,41742,41742,0,0.00,100.00
1090529,45601 ,強信一KY,1762,1762,0,0.00,58.73
1090529,4561  ,健椿,58521,58521,0,0.00,100.00
1090529,4563  ,百德,54950,54950,0,0.00,100.00
1090529,45631 ,百德一,2000,2000,0,0.00,100.00
1090529,45661 ,時碩工業一,6000,6000,0,0.00,100.00
1090529,4568  ,科際精密,30246,30246,0,0.00,100.00
1090529,4580  ,捷流閥業,39132,39132,0,0.00,100.00
1090529,4609  ,唐鋒,47946,47946,0,0.00,100.00
1090529,4702  ,中美實,72333,72333,0,0.00,100.00
1090529,47031 ,揚華一,2997,2997,0,0.00,99.90
1090529,4706  ,大恭,79030,79030,0,0.00,100.00
1090529,4707  ,磐亞,286567,286567,0,0.00,100.00
1090529,4711  ,永純,61056,61056,0,0.00,100.00
1090529,4712  ,南璋,41569,41569,0,0.00,100.00
1090529,4714  ,永捷,103593,103593,0,0.00,100.00
1090529,47145 ,永捷五,2894,2894,0,0.00,96.46
1090529,4716  ,大立,75171,75171,0,0.00,100.00
1090529,47162 ,大立二,2000,2000,0,0.00,100.00
1090529,47202 ,德淵二,2000,2000,0,0.00,100.00
1090529,47203 ,德淵三,929,929,0,0.00,92.90
1090529,4721  ,美琪瑪,74986,74986,0,0.00,100.00
1090529,4726  ,永昕,109954,109954,0,0.00,100.00
1090529,4728  ,雙美,54463,54463,0,0.00,100.00
1090529,4729  ,熒茂,84667,84667,0,0.00,100.00
1090529,4735  ,豪展,37555,37555,0,0.00,100.00
1090529,47352 ,豪展二,92,92,0,0.00,4.60
1090529,4736  ,泰博,84294,84294,0,0.00,100.00
1090529,47363 ,泰博三,8252,15000,-6748,-44.98,55.01
1090529,4741  ,泓瀚,32841,32841,0,0.00,100.00
1090529,4743  ,合一,353117,353117,0,0.00,100.00
1090529,4744  ,皇將,46995,46995,0,0.00,100.00
1090529,47441 ,皇將一,3000,3000,0,0.00,100.00
1090529,4745  ,合富-KY,73761,73761,0,0.00,100.00
1090529,47463 ,台耀三,7000,7000,0,0.00,100.00
1090529,4747  ,強生,30018,30018,0,0.00,100.00
1090529,4754  ,國碳科,18761,18761,0,0.00,100.00
1090529,4760  ,勤凱,29500,29500,0,0.00,100.00
1090529,47631 ,材料一KY,5000,5000,0,0.00,100.00
1090529,47641 ,雙鍵一,6000,6000,0,0.00,100.00
1090529,4767  ,誠泰科技,31415,31415,0,0.00,100.00
1090529,4803  ,VHQ-KY,39379,39379,0,0.00,100.00
1090529,48032 ,VHQ二KY,5000,5000,0,0.00,100.00
1090529,4804  ,大略-KY,36031,36031,0,0.00,100.00
1090529,48041 ,大略一KY,6,6,0,0.00,0.15
1090529,4806  ,昇華,31824,31824,0,0.00,100.00
1090529,4903  ,聯光通,90279,90279,0,0.00,100.00
1090529,4905  ,台聯電,36822,36822,0,0.00,100.00
1090529,49065 ,正文五,12000,12000,0,0.00,100.00
1090529,4907  ,富宇,118145,118145,0,0.00,100.00
1090529,4908  ,前鼎,78216,78216,0,0.00,100.00
1090529,4909  ,新復興,93356,93356,0,0.00,100.00
1090529,4911  ,德英,55660,55660,0,0.00,100.00
1090529,49122 ,聯德控股二KY,5950,5950,0,0.00,99.16
1090529,49162 ,事欣科二,5000,5000,0,0.00,100.00
1090529,4924  ,欣厚-KY,37164,37164,0,0.00,100.00
1090529,49273 ,泰鼎三KY,1,1,0,0.00,0.01
1090529,4931  ,新盛力,61975,61975,0,0.00,100.00
1090529,4933  ,友輝,78254,78254,0,0.00,100.00
1090529,4939  ,亞電,98200,98200,0,0.00,100.00
1090529,49431 ,康控一KY,344,344,0,0.00,2.29
1090529,4944  ,兆遠,154955,154955,0,0.00,100.00
1090529,4946  ,辣椒,27320,27320,0,0.00,100.00
1090529,4950  ,牧東,45779,45779,0,0.00,100.00
1090529,4953  ,緯軟,66401,66401,0,0.00,100.00
1090529,4966  ,譜瑞-KY,80002,80002,0,0.00,100.00
1090529,49671 ,十銓一,5000,5000,0,0.00,100.00
1090529,4971  ,IET-KY,36532,36532,0,0.00,100.00
1090529,4972  ,湯石照明,40253,40253,0,0.00,100.00
1090529,4973  ,廣穎,63505,63505,0,0.00,100.00
1090529,4974  ,亞泰,72500,72500,0,0.00,100.00
1090529,4979  ,華星光,101030,101030,0,0.00,100.00
1090529,49792 ,華星光二,123,123,0,0.00,4.10
1090529,4987  ,科誠,25200,25200,0,0.00,100.00
1090529,4991  ,環宇-KY,91351,91351,0,0.00,100.00
1090529,4995  ,晶達,41774,41774,0,0.00,100.00
1090529,5009  ,榮剛,466735,466735,0,0.00,100.00
1090529,5011  ,久陽,41135,41135,0,0.00,100.00
1090529,50112 ,久陽二,1000,1000,0,0.00,100.00
1090529,50113 ,久陽三,1940,1940,0,0.00,97.00
1090529,5013  ,強新,133416,133416,0,0.00,100.00
1090529,5014  ,建錩,165333,165333,0,0.00,100.00
1090529,5015  ,華祺,60639,60639,0,0.00,100.00
1090529,5016  ,松和,49622,49622,0,0.00,100.00
1090529,5102  ,富強,64085,64085,0,0.00,100.00
1090529,5201  ,凱衛,30674,30674,0,0.00,100.00
1090529,5202  ,力新,59094,59094,0,0.00,100.00
1090529,5205  ,中茂,9710,9710,0,0.00,100.00
1090529,5206  ,坤悅,148500,148500,0,0.00,100.00
1090529,5209  ,新鼎,23495,23495,0,0.00,100.00
1090529,5210  ,寶碩,63699,63699,0,0.00,100.00
1090529,5211  ,蒙恬,32024,32024,0,0.00,100.00
1090529,5212  ,凌網,34633,34633,0,0.00,100.00
1090529,5213  ,亞昕,346195,346195,0,0.00,100.00
1090529,52137 ,亞昕七,10000,10000,0,0.00,100.00
1090529,5220  ,萬達光電,39667,39667,0,0.00,100.00
1090529,5223  ,安力-KY,43247,43247,0,0.00,100.00
1090529,5227  ,立凱-KY,195573,195573,0,0.00,100.00
1090529,5230  ,雷笛克光學,48955,48955,0,0.00,100.00
1090529,5245  ,智晶,44990,44990,0,0.00,100.00
1090529,5251  ,天鉞電,27844,27844,0,0.00,100.00
1090529,5263  ,智崴,55747,55747,0,0.00,100.00
1090529,5272  ,笙科,56424,56424,0,0.00,100.00
1090529,5274  ,信驊,32202,32202,0,0.00,100.00
1090529,5276  ,達輝-KY,39500,39500,0,0.00,100.00
1090529,5278  ,尚凡國際,15247,15247,0,0.00,100.00
1090529,5281  ,大峽谷－KY,37010,37010,0,0.00,100.00
1090529,52811 ,大峽谷一KY,2928,2958,-30,-1.01,97.60
1090529,52842 ,jpp二KY,2000,2000,0,0.00,100.00
1090529,52852 ,界霖二,6000,6000,0,0.00,100.00
1090529,5287  ,數字,42575,42575,0,0.00,100.00
1090529,5289  ,宜鼎,79729,79729,0,0.00,100.00
1090529,5291  ,邑昇,38824,38824,0,0.00,100.00
1090529,52911 ,邑昇一,543,543,0,0.00,54.30
1090529,5299  ,杰力,35228,35228,0,0.00,100.00
1090529,5301  ,寶得利,62540,62540,0,0.00,100.00
1090529,5302  ,太欣,162377,162377,0,0.00,100.00
1090529,5304  ,鼎創達,124789,124789,0,0.00,100.00
1090529,5306  ,桂盟,126000,126000,0,0.00,100.00
1090529,5309  ,系統電,151239,151219,20,0.01,100.00
1090529,5310  ,天剛,49601,49601,0,0.00,100.00
1090529,5312  ,寶島科,60059,60059,0,0.00,100.00
1090529,5314  ,世紀,60000,60000,0,0.00,100.00
1090529,5315  ,光聯,106351,106351,0,0.00,100.00
1090529,5321  ,友銓,32200,32200,0,0.00,100.00
1090529,5324  ,士開,136379,136379,0,0.00,100.00
1090529,5328  ,華容,172710,172710,0,0.00,100.00
1090529,5340  ,建榮,165893,165893,0,0.00,100.00
1090529,5344  ,立衛,79447,79447,0,0.00,100.00
1090529,5345  ,天揚,30000,30000,0,0.00,100.00
1090529,5347  ,世界,1638982,1638982,0,0.00,100.00
1090529,5348  ,系通,14250,14250,0,0.00,100.00
1090529,5349  ,先豐,224096,224096,0,0.00,100.00
1090529,5351  ,鈺創,435239,435239,0,0.00,100.00
1090529,5353  ,台林,75000,75000,0,0.00,100.00
1090529,5355  ,佳總,146960,146960,0,0.00,100.00
1090529,5356  ,協益,103040,103040,0,0.00,100.00
1090529,5364  ,力麗店,14099,14099,0,0.00,100.00
1090529,5371  ,中光電,434423,434423,0,0.00,100.00
1090529,5381  ,合正,118203,118203,0,0.00,100.00
1090529,5383  ,金利,49400,49400,0,0.00,100.00
1090529,5386  ,青雲,22474,22474,0,0.00,100.00
1090529,5392  ,應華,166631,166631,0,0.00,100.00
1090529,53924 ,應華四,10356,10356,0,0.00,69.04
1090529,5398  ,慕康生醫,33050,33050,0,0.00,100.00
1090529,5403  ,中菲,62630,62630,0,0.00,100.00
1090529,5410  ,國眾,85900,85900,0,0.00,100.00
1090529,5425  ,台半,242712,242712,0,0.00,100.00
1090529,54255 ,台半五,9032,9032,0,0.00,90.32
1090529,5426  ,振發,143800,143800,0,0.00,100.00
1090529,5432  ,達威,20687,20687,0,0.00,100.00
1090529,5438  ,東友,112536,112536,0,0.00,100.00
1090529,5439  ,高技,85975,85975,0,0.00,100.00
1090529,5443  ,均豪,165136,165136,0,0.00,100.00
1090529,5450  ,寶聯通,50392,50392,0,0.00,100.00
1090529,5452  ,佶優,148763,148763,0,0.00,100.00
1090529,5455  ,昇益,5501,5501,0,0.00,100.00
1090529,5457  ,宣德,169585,169585,0,0.00,100.00
1090529,5460  ,同協,61227,61227,0,0.00,100.00
1090529,5464  ,霖宏,71071,71071,0,0.00,100.00
1090529,5465  ,富驊,91354,91354,0,0.00,100.00
1090529,5468  ,凱鈺,7596,7596,0,0.00,100.00
1090529,5474  ,聰泰,33729,33729,0,0.00,100.00
1090529,5475  ,德宏,173610,173610,0,0.00,100.00
1090529,5478  ,智冠,127474,127474,0,0.00,100.00
1090529,5481  ,新華,74693,74693,0,0.00,100.00
1090529,5483  ,中美晶,586221,586221,0,0.00,100.00
1090529,5487  ,通泰,23636,23636,0,0.00,100.00
1090529,5488  ,松普,91586,91586,0,0.00,100.00
1090529,5489  ,彩富,102706,102706,0,0.00,100.00
1090529,5490  ,同亨,95826,95826,0,0.00,100.00
1090529,5493  ,三聯,44264,44264,0,0.00,100.00
1090529,5498  ,凱崴,148778,148778,0,0.00,100.00
1090529,5508  ,永信建,217428,217428,0,0.00,100.00
1090529,5511  ,德昌,113440,113440,0,0.00,100.00
1090529,5512  ,力麒,743992,743992,0,0.00,100.00
1090529,5514  ,三豐,176643,176643,0,0.00,100.00
1090529,5516  ,雙喜,38295,38295,0,0.00,100.00
1090529,5520  ,力泰,60315,60315,0,0.00,100.00
1090529,5523  ,豐謙,155001,155001,0,0.00,100.00
1090529,5529  ,志嘉,74200,74200,0,0.00,100.00
1090529,5530  ,龍巖,399084,399084,0,0.00,100.00
1090529,5536  ,聖暉,54186,54186,0,0.00,100.00
1090529,55381 ,東明一KY,4000,4000,0,0.00,100.00
1090529,5543  ,崇佑-KY,35699,35699,0,0.00,100.00
1090529,5601  ,台聯櫃,64800,64800,0,0.00,100.00
1090529,5603  ,陸海,78324,78324,0,0.00,100.00
1090529,5604  ,中連貨,108782,108782,0,0.00,100.00
1090529,5609  ,中菲行,126000,126000,0,0.00,100.00
1090529,5701  ,劍湖山,223761,223761,0,0.00,100.00
1090529,5703  ,亞都,70239,70239,0,0.00,100.00
1090529,5704  ,老爺知,38861,38861,0,0.00,100.00
1090529,5820  ,日盛金,3711819,3711819,0,0.00,100.00
1090529,5864  ,致和證,237490,237490,0,0.00,100.00
1090529,5878  ,台名,25024,25024,0,0.00,100.00
1090529,5902  ,德記,40551,40551,0,0.00,100.00
1090529,5903  ,全家,223220,223220,0,0.00,100.00
1090529,5904  ,寶雅,97685,97685,0,0.00,100.00
1090529,5905  ,南仁湖,189816,189816,0,0.00,100.00
1090529,6015  ,宏遠證,338200,338200,0,0.00,100.00
1090529,6016  ,康和證,590322,590322,0,0.00,100.00
1090529,6020  ,大展證,252353,252353,0,0.00,100.00
1090529,6021  ,大慶證,306755,306755,0,0.00,100.00
1090529,6023  ,元大期,249976,249976,0,0.00,100.00
1090529,6026  ,福邦證,245747,245747,0,0.00,100.00
1090529,6101  ,寬魚國際,59826,59826,0,0.00,100.00
1090529,6103  ,合邦,6576,6576,0,0.00,100.00
1090529,6104  ,創惟,90818,90818,0,0.00,100.00
1090529,6109  ,亞元,57400,57400,0,0.00,100.00
1090529,6111  ,大宇資,28247,28247,0,0.00,100.00
1090529,6113  ,亞矽,50047,50047,0,0.00,100.00
1090529,6114  ,久威,43911,43911,0,0.00,100.00
1090529,6118  ,建達,90889,90889,0,0.00,100.00
1090529,6121  ,新普,184970,184970,0,0.00,100.00
1090529,6122  ,擎邦,68729,68729,0,0.00,100.00
1090529,6123  ,上奇,59037,59037,0,0.00,100.00
1090529,6124  ,業強,182479,182479,0,0.00,100.00
1090529,6125  ,廣運,242011,242011,0,0.00,100.00
1090529,6126  ,信音,126839,131839,-5000,-3.79,100.00
1090529,6127  ,九豪,108079,108079,0,0.00,100.00
1090529,6129  ,普誠,180943,180943,0,0.00,100.00
1090529,6130  ,星寶國際,26600,26600,0,0.00,100.00
1090529,6134  ,萬旭,94270,94270,0,0.00,100.00
1090529,6138  ,茂達,73083,73083,0,0.00,100.00
1090529,6140  ,訊達,38367,38367,0,0.00,100.00
1090529,6143  ,振曜,83006,83006,0,0.00,100.00
1090529,6144  ,得利影,31696,31696,0,0.00,100.00
1090529,6146  ,耕興,92396,92396,0,0.00,100.00
1090529,6147  ,頎邦,654261,654261,0,0.00,100.00
1090529,6148  ,驊宏資,47000,47000,0,0.00,100.00
1090529,6150  ,撼訊,33290,33290,0,0.00,100.00
1090529,6151  ,晉倫,55257,55257,0,0.00,100.00
1090529,6154  ,順發,80080,80080,0,0.00,100.00
1090529,6156  ,松上,81511,81511,0,0.00,100.00
1090529,61562 ,松上二,506,506,0,0.00,33.73
1090529,61563 ,松上三,191,191,0,0.00,19.10
1090529,6158  ,禾昌,52669,52669,0,0.00,100.00
1090529,6160  ,欣技,68489,68489,0,0.00,100.00
1090529,6161  ,捷波,78983,78983,0,0.00,100.00
1090529,6163  ,華電網,103481,103481,0,0.00,100.00
1090529,6167  ,久正,162173,162173,0,0.00,100.00
1090529,6169  ,昱泉,18925,18925,0,0.00,100.00
1090529,6170  ,統振,89670,89670,0,0.00,100.00
1090529,6171  ,亞銳士,75351,75351,0,0.00,100.00
1090529,6173  ,信昌電,172000,172000,0,0.00,100.00
1090529,6174  ,安&#30849;,50000,50000,0,0.00,100.00
1090529,6175  ,立敦,136363,136363,0,0.00,100.00
1090529,61753 ,立敦三,2000,2000,0,0.00,100.00
1090529,61775 ,達麗五,3485,3485,0,0.00,69.70
1090529,61776 ,達麗六,3710,3710,0,0.00,74.20
1090529,6179  ,亞通,74146,74146,0,0.00,100.00
1090529,6180  ,橘子,175493,175493,0,0.00,100.00
1090529,6182  ,合晶,510898,510898,0,0.00,100.00
1090529,6185  ,幃翔,149867,149867,0,0.00,100.00
1090529,6186  ,新潤,100034,100034,0,0.00,100.00
1090529,6187  ,萬潤,83323,83323,0,0.00,100.00
1090529,6188  ,廣明,278358,278358,0,0.00,100.00
1090529,6190  ,萬泰科,140368,140368,0,0.00,100.00
1090529,6194  ,育富,60000,60000,0,0.00,100.00
1090529,6195  ,詩肯,46133,46133,0,0.00,100.00
1090529,61952 ,詩肯二,1524,1524,0,0.00,50.80
1090529,6198  ,凌泰,20135,20135,0,0.00,100.00
1090529,6199  ,天品,61760,61760,0,0.00,100.00
1090529,6203  ,海韻電,79953,79953,0,0.00,100.00
1090529,6204  ,艾華,23102,23102,0,0.00,100.00
1090529,6207  ,雷科,83954,83954,0,0.00,100.00
1090529,6208  ,日揚,103993,103993,0,0.00,100.00
1090529,62083 ,日揚三,4000,0,4000,0.00,100.00
1090529,6210  ,慶生,35048,35048,0,0.00,100.00
1090529,6212  ,理銘,102000,102000,0,0.00,100.00
1090529,6217  ,中探針,65249,65249,0,0.00,100.00
1090529,6218  ,豪勉,64262,64262,0,0.00,100.00
1090529,6219  ,富旺,154016,154016,0,0.00,100.00
1090529,6220  ,岳豐,124554,124554,0,0.00,100.00
1090529,62208 ,岳豐八,7000,7000,0,0.00,100.00
1090529,62209 ,岳豐九,4000,4000,0,0.00,100.00
1090529,6221  ,晉泰,45362,45362,0,0.00,100.00
1090529,6222  ,上揚,10910,10910,0,0.00,100.00
1090529,6223  ,旺矽,79958,79958,0,0.00,100.00
1090529,62234 ,旺矽四,9593,9593,0,0.00,95.93
1090529,6227  ,茂綸,76111,76111,0,0.00,100.00
1090529,6228  ,全譜,21223,21223,0,0.00,100.00
1090529,6229  ,研通,36087,36087,0,0.00,100.00
1090529,6231  ,系微,38043,38043,0,0.00,100.00
1090529,6233  ,旺玖,82368,82368,0,0.00,100.00
1090529,6234  ,高僑,92864,92864,0,0.00,100.00
1090529,6236  ,康呈,5054,5054,0,0.00,100.00
1090529,6237  ,驊訊,79034,79034,0,0.00,100.00
1090529,6238  ,勝麗,57307,57307,0,0.00,100.00
1090529,6240  ,松崗,23098,23098,0,0.00,100.00
1090529,6241  ,易通展,22144,22144,0,0.00,100.00
1090529,6242  ,立康,8015,8015,0,0.00,100.00
1090529,6244  ,茂迪,540451,540451,0,0.00,100.00
1090529,6245  ,立端,118180,118180,0,0.00,100.00
1090529,6246  ,臺龍,14703,14703,0,0.00,100.00
1090529,6247  ,淇譽電,60321,60321,0,0.00,100.00
1090529,6248  ,沛波,14510,14510,0,0.00,100.00
1090529,62482 ,沛波二,1500,1500,0,0.00,100.00
1090529,62483 ,沛波三,1500,1500,0,0.00,100.00
1090529,62573 ,矽格三,12000,12000,0,0.00,100.00
1090529,6259  ,百徽,43279,43279,0,0.00,100.00
1090529,6261  ,久元,128497,128497,0,0.00,100.00
1090529,6263  ,普萊德,62500,62500,0,0.00,100.00
1090529,6264  ,富裔,86224,86224,0,0.00,100.00
1090529,6265  ,&#22531;昶,118172,118172,0,0.00,100.00
1090529,6266  ,泰詠,98946,98946,0,0.00,100.00
1090529,6270  ,倍微,72145,72145,0,0.00,100.00
1090529,6274  ,台燿,265219,265219,0,0.00,100.00
1090529,62743 ,台燿三,18000,18000,0,0.00,100.00
1090529,6275  ,元山,69786,69786,0,0.00,100.00
1090529,6276  ,安鈦克,16633,16633,0,0.00,100.00
1090529,6279  ,胡連,97224,97224,0,0.00,100.00
1090529,6284  ,佳邦,97430,97430,0,0.00,100.00
1090529,6287  ,元隆,75244,75244,0,0.00,100.00
1090529,62875 ,元隆五,2500,2500,0,0.00,100.00
1090529,62881 ,聯嘉一,5000,5000,0,0.00,100.00
1090529,6290  ,良維,143796,143796,0,0.00,100.00
1090529,62907 ,良維七,680,680,0,0.00,34.00
1090529,62908 ,良維八,328,328,0,0.00,10.93
1090529,6291  ,沛亨,5030,5030,0,0.00,100.00
1090529,6292  ,迅德,46900,46900,0,0.00,100.00
1090529,6294  ,智基,23402,23402,0,0.00,100.00
1090529,6404  ,通訊-KY,37368,37368,0,0.00,100.00
1090529,6411  ,晶焱,80158,80158,0,0.00,100.00
1090529,64142 ,樺漢二,122,122,0,0.00,0.67
1090529,64143 ,樺漢三,60000,60000,0,0.00,100.00
1090529,64161 ,瑞祺電通一,7000,7000,0,0.00,100.00
1090529,6417  ,韋僑,35614,35614,0,0.00,100.00
1090529,6418  ,詠昇,34522,34522,0,0.00,100.00
1090529,6419  ,京晨科,10433,10433,0,0.00,100.00
1090529,6425  ,易發,42537,42537,0,0.00,100.00
1090529,6426  ,統新,38509,38509,0,0.00,100.00
1090529,64261 ,統新一,1500,1500,0,0.00,100.00
1090529,6432  ,今展科,24384,24384,0,0.00,100.00
1090529,64322 ,今展科二,1433,1433,0,0.00,71.65
1090529,6435  ,大中,33063,33063,0,0.00,100.00
1090529,6438  ,迅得,60300,60300,0,0.00,100.00
1090529,64381 ,迅得一,4000,4000,0,0.00,100.00
1090529,6441  ,廣錠,30762,30762,0,0.00,100.00
1090529,64411 ,廣錠一,2750,2750,0,0.00,100.00
1090529,64412 ,廣錠二,2250,2250,0,0.00,100.00
1090529,6446  ,藥華藥,219493,219493,0,0.00,100.00
1090529,64492 ,鈺邦二,2500,2500,0,0.00,100.00
1090529,64511 ,訊芯一KY,15000,15000,0,0.00,100.00
1090529,6457  ,紘康,29777,29777,0,0.00,100.00
1090529,6461  ,益得,100244,100244,0,0.00,100.00
1090529,6462  ,神盾,71381,71381,0,0.00,100.00
1090529,6465  ,威潤,32974,32974,0,0.00,100.00
1090529,6469  ,大樹,43604,43604,0,0.00,100.00
1090529,64691 ,大樹一,1624,1624,0,0.00,54.13
1090529,6470  ,宇智,32694,32694,0,0.00,100.00
1090529,6472  ,保瑞,41627,41627,0,0.00,100.00
1090529,64771 ,安集一,3000,3000,0,0.00,100.00
1090529,6482  ,弘煜科,17148,17148,0,0.00,100.00
1090529,6485  ,點序,39383,39383,0,0.00,100.00
1090529,6486  ,互動,36944,36944,0,0.00,100.00
1090529,64861 ,互動一,6000,6000,0,0.00,100.00
1090529,6488  ,環球晶,437250,437250,0,0.00,100.00
1090529,6492  ,生華科,74498,74498,0,0.00,100.00
1090529,6494  ,九齊,31559,31559,0,0.00,100.00
1090529,6496  ,科懋,46667,46667,0,0.00,100.00
1090529,6497  ,亞獅康-KY,189954,189954,0,0.00,100.00
