,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
1335,706875,環球晶永豐94購04,0,500,-500,-100.00,100.00
1336,706876,大宇資元大96購01,"1,000","1,000",0,0.00,100.00
1337,706877,合晶元大95購01,700,700,0,0.00,100.00
1338,706878,邦特元大94購01,0,"8,000",-8000,-100.00,100.00
1339,706879,信昌電元大95購02,500,500,0,0.00,100.00
1340,706880,茂達元大94購03,0,"1,000",-1000,-100.00,100.00
1341,706881,網家元大94購02,0,"1,500",-1500,-100.00,100.00
1342,706882,緯軟元大96購03,"1,000","1,000",0,0.00,100.00
1343,706883,環球晶元大94購19,0,"1,000",-1000,-100.00,100.00
1344,706884,環球晶元大95購03,"1,000","1,000",0,0.00,100.00
1345,706885,環球晶台新94購02,0,"5,000",-5000,-100.00,100.00
1346,706886,台燿元富94購03,0,500,-500,-100.00,100.00
1347,706887,台燿元富94購04,0,500,-500,-100.00,100.00
1348,706888,聚積元富94購02,0,500,-500,-100.00,100.00
1349,706889,雙鴻元富96購01,"3,000","3,000",0,0.00,100.00
1350,706890,信驊凱基95購01,500,500,0,0.00,100.00
1351,706891,新普凱基94購03,0,500,-500,-100.00,100.00
1352,706892,網家凱基95購01,500,500,0,0.00,100.00
1353,706893,環球晶凱基94購10,0,500,-500,-100.00,100.00
1354,706894,M31元大95購01,"1,000","1,000",0,0.00,100.00
1355,706895,凡甲元大94購04,0,700,-700,-100.00,100.00
1356,706896,佳邦元大94購01,0,650,-650,-100.00,100.00
1357,706897,保瑞元大94購03,0,600,-600,-100.00,100.00
1358,706898,勝麗元大95購02,"1,000","1,000",0,0.00,100.00
1359,706899,閎康元大95購01,500,500,0,0.00,100.00
1360,706900,環球晶元大94購20,0,"5,000",-5000,-100.00,100.00
1361,706901,穩懋元大94購10,0,"1,000",-1000,-100.00,100.00
1362,706902,迅得永豐95購02,519,519,0,0.00,100.00
1363,706903,長科*永豐94購02,0,500,-500,-100.00,100.00
1364,706904,群聯永豐94購01,0,500,-500,-100.00,100.00
1365,706905,應華永豐94購01,0,500,-500,-100.00,100.00
1366,706906,大學光國票96購01,542,542,0,0.00,100.00
1367,706907,合晶國票95購01,506,506,0,0.00,100.00
1368,706908,皇田國票95購01,800,800,0,0.00,100.00
1369,706909,茂達國票94購01,0,500,-500,-100.00,100.00
1370,706910,閎康國票95購01,700,700,0,0.00,100.00
1371,706911,網龍國票94購02,0,500,-500,-100.00,100.00
1372,706912,鐿鈦國票96購01,800,800,0,0.00,100.00
1373,706913,邦特元富94購01,0,500,-500,-100.00,100.00
1374,706914,智擎元富94購01,0,500,-500,-100.00,100.00
1375,706915,台半康和94購01,0,"5,000",-5000,-100.00,100.00
1376,706916,M31元大96購02,"1,000","1,000",0,0.00,100.00
1377,706917,力旺元大94購01,"1,500","1,500",0,0.00,100.00
1378,706918,大學光元大96購01,"1,000","1,000",0,0.00,100.00
1379,706919,良維元大96購01,500,500,0,0.00,100.00
1380,706920,宣德元大96購01,"1,000","1,000",0,0.00,100.00
1381,706921,新鉅科元大94購01,"1,000","1,000",0,0.00,100.00
1382,706922,新鉅科元大94購02,"6,000","6,000",0,0.00,100.00
1383,706923,聚積元大96購01,"1,000","1,000",0,0.00,100.00
1384,706924,穩懋元大94購12,"1,000","1,000",0,0.00,100.00
1385,706925,穩懋元大94購13,"1,000","1,000",0,0.00,100.00
1386,706926,晟德元大94購02,"6,000","6,000",0,0.00,100.00
1387,706927,上詮永豐94購03,700,700,0,0.00,100.00
1388,706928,大學光永豐96購01,526,526,0,0.00,100.00
1389,706929,昇達科永豐94購03,500,500,0,0.00,100.00
1390,706930,穩懋永豐94購03,500,500,0,0.00,100.00
1391,706931,穩懋統一94購06,500,500,0,0.00,100.00
1392,706932,穩懋統一94購07,"1,000","1,000",0,0.00,100.00
1393,706933,神盾中信97購01,"20,000","20,000",0,0.00,100.00
1394,706934,環宇中信97購01,"15,000","15,000",0,0.00,100.00
1395,706935,VHQ凱基96購01,500,500,0,0.00,100.00
1396,706936,台燿凱基96購01,500,500,0,0.00,100.00
1397,706937,宜鼎凱基96購01,500,500,0,0.00,100.00
1398,706938,原相凱基94購01,500,500,0,0.00,100.00
1399,706939,環球晶凱基94購11,500,500,0,0.00,100.00
1400,706940,穩懋凱基96購01,500,500,0,0.00,100.00
1401,706941,譜瑞凱基96購01,500,500,0,0.00,100.00
1402,706942,大中國票96購01,"1,000","1,000",0,0.00,100.00
1403,706943,中美晶國票94購03,500,500,0,0.00,100.00
1404,706944,美琪瑪國票94購02,500,500,0,0.00,100.00
1405,706945,碩禾國票96購01,500,500,0,0.00,100.00
1406,706946,環球晶國票96購01,500,500,0,0.00,100.00
1407,706947,大田國泰96購01,500,500,0,0.00,100.00
1408,706948,穩懋國泰94購03,500,500,0,0.00,100.00
1409,706949,穩懋國泰94購04,500,500,0,0.00,100.00
1410,706950,雙鴻富邦96購01,"3,000","3,000",0,0.00,100.00
1411,706951,新鉅科元富94購01,500,500,0,0.00,100.00
1412,706952,新鉅科元富96購01,"2,000","2,000",0,0.00,100.00
1413,706953,精華元富94購01,500,500,0,0.00,100.00
1414,706954,環球晶元富94購07,500,500,0,0.00,100.00
1415,706955,穩懋台新94購01,"1,000","1,000",0,0.00,100.00
1416,706956,原相群益96購03,718,"1,218",-500,-41.05,100.00
1417,706957,群聯群益94購04,800,800,0,0.00,100.00
1418,706958,環球晶群益94購08,700,700,0,0.00,100.00
1419,706959,廣明元大94購02,"1,000","1,000",0,0.00,100.00
1420,706960,雙鴻元大96購01,"3,250","3,250",0,0.00,100.00
1421,706961,金可中信96購01,"10,000","10,000",0,0.00,100.00
1422,706962,勝麗中信97購01,"10,000","10,000",0,0.00,100.00
1423,706963,群聯中信97購01,"10,000","10,000",0,0.00,100.00
1424,706964,碩禾中信94購01,"1,500","1,500",0,0.00,100.00
1425,706965,群聯統一96購01,"1,000","1,000",0,0.00,100.00
1426,706966,三貝德凱基96購01,500,500,0,0.00,100.00
1427,706967,由田凱基94購03,500,500,0,0.00,100.00
1428,706968,昇達科凱基94購02,500,500,0,0.00,100.00
1429,706969,信驊凱基96購01,500,500,0,0.00,100.00
1430,706970,茂達凱基96購01,500,500,0,0.00,100.00
1431,706971,振曜凱基94購01,500,500,0,0.00,100.00
1432,706972,環球晶凱基94購12,500,500,0,0.00,100.00
1433,706973,穩懋凱基96購02,500,500,0,0.00,100.00
1434,706974,穩懋富邦96購03,"25,000","25,000",0,0.00,100.00
1435,706975,穩懋富邦96購04,"10,000","10,000",0,0.00,100.00
1436,706976,大江國泰96購01,"5,000","5,000",0,0.00,100.00
1437,706977,神盾國泰96購01,500,500,0,0.00,100.00
1438,706978,中美晶元富94購03,500,500,0,0.00,100.00
1439,706979,神盾元富94購02,500,500,0,0.00,100.00
1440,706980,環球晶元富94購08,500,500,0,0.00,100.00
1441,706981,中美晶台新94購02,"1,000","1,000",0,0.00,100.00
1442,706982,穩懋台新94購02,"1,000","1,000",0,0.00,100.00
1443,706983,元太國票94購01,500,500,0,0.00,100.00
1444,706984,合晶國票96購01,"1,000","1,000",0,0.00,100.00
1445,706985,建榮國票96購02,"2,500","2,500",0,0.00,100.00
1446,706986,網家國票96購01,"1,153","6,000",-4847,-80.78,100.00
1447,706987,聯亞國票94購03,500,500,0,0.00,100.00
1448,706988,信昌電永豐94購04,500,500,0,0.00,100.00
1449,706989,博智永豐94購02,534,534,0,0.00,100.00
1450,706990,中美晶中信97購01,"5,000","5,000",0,0.00,100.00
1451,706991,弘塑中信97購01,"5,000","5,000",0,0.00,100.00
1452,706992,神盾中信96購01,"3,000","3,000",0,0.00,100.00
1453,706993,環球晶中信96購01,"10,000","10,000",0,0.00,100.00
1454,706994,譜瑞中信95購01,"5,000","5,000",0,0.00,100.00
1455,706995,弘塑統一96購01,500,500,0,0.00,100.00
1456,706996,群聯統一96購02,"1,000","1,000",0,0.00,100.00
1457,706997,環球晶統一95購01,500,500,0,0.00,100.00
1458,706998,M31凱基95購01,500,500,0,0.00,100.00
1459,706999,中美晶凱基95購01,500,500,0,0.00,100.00
1460,707000,台燿凱基96購02,500,500,0,0.00,100.00
1461,707001,旺矽凱基95購01,500,500,0,0.00,100.00
1462,707002,昂寶凱基95購01,500,500,0,0.00,100.00
1463,707003,神盾凱基96購01,500,500,0,0.00,100.00
1464,707004,廣明凱基95購01,500,500,0,0.00,100.00
1465,707005,環宇凱基95購01,500,500,0,0.00,100.00
1466,707006,環球晶凱基95購01,500,500,0,0.00,100.00
1467,707007,穩懋凱基95購01,500,500,0,0.00,100.00
1468,707008,神盾元富95購03,500,500,0,0.00,100.00
1469,707009,群聯元富95購01,500,500,0,0.00,100.00
1470,707010,聯亞元富95購01,500,500,0,0.00,100.00
1471,707011,穩懋元富95購02,500,500,0,0.00,100.00
1472,707012,穩懋元富95購03,500,500,0,0.00,100.00
1473,707013,良維兆豐96購01,"5,000","5,000",0,0.00,100.00
1474,707014,長科*康和95購01,"5,000","5,000",0,0.00,100.00
1475,707015,應華康和95購01,"5,000","5,000",0,0.00,100.00
1476,707016,大田元大95購01,500,500,0,0.00,100.00
1477,707017,弘塑元大95購01,"1,000","1,000",0,0.00,100.00
1478,707018,合晶元大96購02,"1,000","1,000",0,0.00,100.00
1479,707019,金居元大96購01,"1,500","1,500",0,0.00,100.00
1480,707020,信昌電元大96購02,500,500,0,0.00,100.00
1481,707021,群聯元大95購05,600,600,0,0.00,100.00
1482,707022,譜瑞元大95購02,"5,000","5,000",0,0.00,100.00
1483,707023,晟德元大95購01,500,500,0,0.00,100.00
1484,707024,由田國票96購01,"2,000","2,000",0,0.00,100.00
1485,707025,杰力國票96購01,800,800,0,0.00,100.00
1486,707026,晶焱國票96購01,500,500,0,0.00,100.00
1487,707027,網龍國票96購01,"1,000","1,000",0,0.00,100.00
1488,707028,優群國票95購02,500,500,0,0.00,100.00
1489,707029,大宇資國泰97購01,530,700,-170,-24.28,100.00
1490,707030,建榮國泰97購01,"1,000","1,000",0,0.00,100.00
1491,707031,中美晶第一95購01,"1,000","1,000",0,0.00,100.00
1492,707032,大江永豐95購01,500,500,0,0.00,100.00
1493,707033,中光電永豐95購01,500,500,0,0.00,100.00
1494,707034,中美晶永豐95購01,500,500,0,0.00,100.00
1495,707035,弘塑永豐95購01,500,500,0,0.00,100.00
1496,707036,環宇永豐95購01,500,500,0,0.00,100.00
1497,707037,晟德永豐95購01,500,500,0,0.00,100.00
1498,707038,譜瑞富邦97購01,"2,000","2,000",0,0.00,100.00
1499,707039,良維中信95購01,"5,000","5,000",0,0.00,100.00
1500,707040,台半凱基95購01,500,500,0,0.00,100.00
1501,707041,合晶凱基95購01,500,500,0,0.00,100.00
1502,707042,建榮凱基95購01,500,500,0,0.00,100.00
1503,707043,勝麗凱基95購01,500,500,0,0.00,100.00
1504,707044,晟德凱基95購01,500,500,0,0.00,100.00
1505,707045,VHQ元大95購01,"2,000","2,000",0,0.00,100.00
1506,707046,大宇資元大97購01,"1,000","1,000",0,0.00,100.00
1507,707047,台半元大95購01,"1,000","1,000",0,0.00,100.00
1508,707048,昇達科元大96購03,500,500,0,0.00,100.00
1509,707049,杰力元大96購02,500,500,0,0.00,100.00
1510,707050,信昌電元大96購03,500,500,0,0.00,100.00
1511,707051,神盾元大97購01,"6,500","6,500",0,0.00,100.00
1512,707052,博智元大95購02,500,500,0,0.00,100.00
1513,707053,群聯元大96購01,500,500,0,0.00,100.00
1514,707054,合晶國泰97購01,500,500,0,0.00,100.00
1515,707055,大江國票96購01,800,800,0,0.00,100.00
1516,707056,台半國票96購01,500,500,0,0.00,100.00
1517,707057,弘塑國票95購01,"1,000","1,000",0,0.00,100.00
1518,707058,同致國票95購02,"3,000","3,000",0,0.00,100.00
1519,707059,聚積國票95購01,800,800,0,0.00,100.00
1520,707060,廣明國票95購02,500,500,0,0.00,100.00
1521,707061,聯亞國票96購01,500,500,0,0.00,100.00
1522,707062,精華富邦95購01,"10,000","10,000",0,0.00,100.00
1523,707063,中美晶兆豐96購01,"5,000","5,000",0,0.00,100.00
1524,707064,弘塑康和95購01,"2,000","2,000",0,0.00,100.00
1525,707065,新普群益97購01,"1,500","1,500",0,0.00,100.00
1526,707066,精華群益95購01,800,800,0,0.00,100.00
1527,707067,精華群益95購02,"2,500","2,500",0,0.00,100.00
1528,707068,譜瑞群益95購01,"1,500","1,500",0,0.00,100.00
1529,707069,中美晶元富95購04,500,500,0,0.00,100.00
1530,707070,良維元富95購01,500,500,0,0.00,100.00
1531,707071,環球晶元富95購04,500,500,0,0.00,100.00
1532,707072,鈺太台新95購01,"1,000","1,000",0,0.00,100.00
1533,707073,台半永豐95購01,500,500,0,0.00,100.00
1534,707074,昂寶永豐96購01,500,500,0,0.00,100.00
1535,707075,廣明永豐96購01,500,500,0,0.00,100.00
1536,707076,東洋中信95購01,"5,000","5,000",0,0.00,100.00
1537,707077,精華中信97購01,"5,000","5,000",0,0.00,100.00
1538,707078,環宇中信97購02,"5,000","5,000",0,0.00,100.00
1539,707079,晟德中信97購01,"5,000","5,000",0,0.00,100.00
1540,707080,弘塑統一98購01,"2,100","2,100",0,0.00,100.00
1541,707081,世界凱基95購01,500,500,0,0.00,100.00
1542,707082,環球晶凱基95購04,500,500,0,0.00,100.00
1543,707083,大江元大96購02,"1,000","1,000",0,0.00,100.00
1544,707084,原相元大97購01,"1,000","1,000",0,0.00,100.00
1545,707085,群聯元大96購02,674,"1,000",-326,-32.60,100.00
1546,707086,網龍元大95購01,"1,000","1,000",0,0.00,100.00
1547,707087,環宇元大95購01,"3,000","3,000",0,0.00,100.00
1548,707088,兆利永豐95購01,500,500,0,0.00,100.00
1549,707089,亞泰永豐95購01,500,500,0,0.00,100.00
1550,707090,順達永豐95購01,700,700,0,0.00,100.00
1551,707091,緯軟永豐95購01,500,500,0,0.00,100.00
1552,707092,環宇永豐95購02,500,500,0,0.00,100.00
1553,707093,廣明國泰96購01,500,500,0,0.00,100.00
1554,707094,中美晶國票96購01,"3,500","3,500",0,0.00,100.00
1555,707095,宜鼎國票96購01,500,500,0,0.00,100.00
1556,707096,環宇國票95購01,500,500,0,0.00,100.00
1557,707097,穩懋國票96購02,800,800,0,0.00,100.00
1558,707098,台燿兆豐96購01,"5,000","5,000",0,0.00,100.00
1559,707099,穩懋兆豐96購01,"5,000","5,000",0,0.00,100.00
1560,707100,台半群益95購01,"1,400","1,400",0,0.00,100.00
1561,707101,合晶群益95購01,"5,000","5,000",0,0.00,100.00
1562,707102,原相群益96購04,500,500,0,0.00,100.00
1563,707103,合晶元富95購01,500,500,0,0.00,100.00
1564,707104,六角兆豐96購01,"5,000","5,000",0,0.00,100.00
1565,707105,弘塑台新95購01,"1,000","1,000",0,0.00,100.00
1566,707106,原相台新97購01,"5,000","5,000",0,0.00,100.00
1567,707107,聯亞台新95購01,"1,000","1,000",0,0.00,100.00
1568,707108,新普群益97購02,"1,000","1,000",0,0.00,100.00
1569,707109,環宇群益97購01,"1,100","1,100",0,0.00,100.00
1570,707110,環球晶群益95購01,700,700,0,0.00,100.00
1571,707111,元太元大95購02,"5,000","5,000",0,0.00,100.00
1572,707112,台燿元大95購01,"1,000","1,000",0,0.00,100.00
1573,707113,金居元大96購02,"1,000","1,000",0,0.00,100.00
1574,707114,建榮元大96購01,"1,000","1,000",0,0.00,100.00
1575,707115,神準元大95購01,"10,000","10,000",0,0.00,100.00
1576,707116,環宇元大95購02,"1,000","1,000",0,0.00,100.00
1577,707117,聯亞元大96購01,508,508,0,0.00,100.00
1578,707118,穩懋元大95購02,"1,000","1,000",0,0.00,100.00
1579,707119,群聯凱基95購01,500,500,0,0.00,100.00
1580,707120,環球晶凱基95購06,500,500,0,0.00,100.00
1581,707121,大江國票97購01,"3,500","6,000",-2500,-41.66,100.00
1582,707122,昂寶國票96購01,500,500,0,0.00,100.00
1583,707123,保瑞國票96購01,500,500,0,0.00,100.00
1584,707124,環宇國泰96購01,500,500,0,0.00,100.00
1585,707125,環球晶國泰96購01,500,500,0,0.00,100.00
1586,707126,久元永豐95購01,500,500,0,0.00,100.00
1587,707127,弘塑永豐95購02,500,500,0,0.00,100.00
1588,707128,神準永豐95購01,500,500,0,0.00,100.00
1589,707129,穩懋永豐95購02,500,500,0,0.00,100.00
1590,707130,合晶元富95購02,500,500,0,0.00,100.00
1591,707131,金居台新95購01,"1,000","1,000",0,0.00,100.00
1592,707132,晟德國泰96購01,500,500,0,0.00,100.00
1593,707133,中光電群益96購01,"1,500","1,500",0,0.00,100.00
1594,707134,元太群益96購01,"1,500","1,500",0,0.00,100.00
1595,707135,原相群益97購03,500,800,-300,-37.50,100.00
1596,707136,群聯群益97購01,726,"1,400",-674,-48.14,100.00
1597,707137,VHQ永豐95購01,500,500,0,0.00,100.00
1598,707138,大宇資永豐95購01,500,500,0,0.00,100.00
1599,707139,台星科永豐95購01,600,600,0,0.00,100.00
1600,707140,立端永豐95購01,500,500,0,0.00,100.00
1601,707141,合晶永豐95購02,500,500,0,0.00,100.00
1602,707142,直得永豐95購01,500,500,0,0.00,100.00
1603,707143,精華永豐95購01,500,500,0,0.00,100.00
1604,707144,璟德永豐95購01,500,500,0,0.00,100.00
1605,707145,環球晶永豐95購01,700,700,0,0.00,100.00
1606,707146,群聯凱基95購02,583,583,0,0.00,100.00
1607,707147,大江元大96購03,"1,500","1,500",0,0.00,100.00
1608,707148,金可元大95購01,"5,000","5,000",0,0.00,100.00
1609,707149,群聯元大96購03,541,541,0,0.00,100.00
1610,707150,網家元大95購01,"1,144","1,144",0,0.00,100.00
1611,707151,環球晶元大95購04,"5,000","5,000",0,0.00,100.00
1612,707152,環球晶元大95購05,"6,000","6,000",0,0.00,100.00
1613,707153,櫃200元大95購01,"20,000","20,000",0,0.00,100.00
1614,707154,雙鴻元大97購02,"2,250","2,250",0,0.00,100.00
1615,707155,大宇資元富95購01,"1,000","1,000",0,0.00,100.00
1616,707156,昂寶元富95購01,"1,000","1,000",0,0.00,100.00
1617,707157,同致兆豐96購01,"5,000","5,000",0,0.00,100.00
1618,707158,威剛兆豐96購01,"5,000","5,000",0,0.00,100.00
1619,707159,網龍兆豐96購01,"5,000","5,000",0,0.00,100.00
1620,707160,環球晶群益95購02,600,600,0,0.00,100.00
1621,707161,元太國票96購01,800,800,0,0.00,100.00
1622,707162,旺矽國票96購01,500,500,0,0.00,100.00
1623,707163,信昌電國票96購01,"2,000","2,000",0,0.00,100.00
1624,707164,宣德國票96購01,"3,000","3,000",0,0.00,100.00
1625,707165,聚積國票96購01,"1,000","1,000",0,0.00,100.00
1626,707166,譜瑞國票96購01,500,500,0,0.00,100.00
1627,707167,中美晶國泰96購01,500,500,0,0.00,100.00
1628,707168,群聯國泰97購01,950,950,0,0.00,100.00
1629,707169,群聯富邦96購01,978,978,0,0.00,100.00
1630,707170,環宇富邦97購01,"8,000","8,000",0,0.00,100.00
1631,707171,弘塑中信99購01,"5,000","5,000",0,0.00,100.00
1632,707172,環球晶中信99購01,"5,000","5,000",0,0.00,100.00
1633,707173,鈺太中信96購01,"1,500","1,500",0,0.00,100.00
1634,707174,凡甲凱基96購01,500,500,0,0.00,100.00
1635,707175,大江凱基96購01,500,500,0,0.00,100.00
1636,707176,中美晶凱基95購02,500,500,0,0.00,100.00
1637,707177,合晶凱基95購02,500,500,0,0.00,100.00
1638,707178,威剛凱基97購01,512,512,0,0.00,100.00
1639,707179,神盾凱基95購01,500,500,0,0.00,100.00
1640,707180,新鉅科凱基95購01,500,500,0,0.00,100.00
1641,707181,由田永豐95購01,500,500,0,0.00,100.00
1642,707182,同致永豐95購01,500,500,0,0.00,100.00
1643,707183,良維永豐95購02,500,500,0,0.00,100.00
1644,707184,昇達科永豐95購01,500,500,0,0.00,100.00
1645,707185,杰力永豐95購01,500,500,0,0.00,100.00
1646,707186,金可永豐95購01,500,500,0,0.00,100.00
1647,707187,中美晶元大95購04,"1,000","1,000",0,0.00,100.00
1648,707188,六角元大95購01,"1,000","1,000",0,0.00,100.00
1649,707189,美琪瑪元大96購01,500,500,0,0.00,100.00
1650,707190,神盾元大96購02,"1,250","1,250",0,0.00,100.00
1651,707191,穩懋元大95購04,"1,500","1,500",0,0.00,100.00
1652,707192,穩懋元大95購06,"1,000","1,000",0,0.00,100.00
1653,707193,穩懋元大95購07,"3,000","3,000",0,0.00,100.00
1654,707194,廣明兆豐95購01,"5,000","5,000",0,0.00,100.00
1655,707195,弘塑群益95購01,700,700,0,0.00,100.00
1656,707196,閎康群益96購01,"1,600","1,600",0,0.00,100.00
1657,707197,順達群益96購01,"1,500","1,500",0,0.00,100.00
1658,707198,VHQ國票96購01,500,500,0,0.00,100.00
1659,707199,新鉅科國票95購01,800,800,0,0.00,100.00
1660,707200,網龍國票97購01,800,800,0,0.00,100.00
1661,707201,環球晶國票96購02,500,500,0,0.00,100.00
1662,707202,聯亞國票96購02,700,700,0,0.00,100.00
1663,707203,晟德國票95購01,"1,000","1,000",0,0.00,100.00
1664,707204,弘塑麥證95購01,"1,000","1,000",0,0.00,100.00
1665,707205,大田元大95購02,500,500,0,0.00,100.00
1666,707206,六角元大95購02,"1,000","1,000",0,0.00,100.00
1667,707207,宇峻元大97購01,503,693,-190,-27.41,100.00
1668,707208,東洋元大95購01,"1,000","1,000",0,0.00,100.00
1669,707209,環球晶元大95購06,"5,000","5,000",0,0.00,100.00
1670,707210,聯亞元大95購03,800,800,0,0.00,100.00
1671,707211,晟德元大95購02,"6,000","6,000",0,0.00,100.00
1672,707212,鈺太元大95購01,500,500,0,0.00,100.00
1673,707213,順達統一97購01,"2,100","2,100",0,0.00,100.00
1674,707214,六角永豐95購01,500,500,0,0.00,100.00
1675,707215,晶焱永豐95購01,506,506,0,0.00,100.00
