,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
4992,710043,碩禾凱基9B購02,"5,000","5,000",0,0.00,100.00
4993,710044,雙美凱基99購03,"5,000","5,000",0,0.00,100.00
4994,710045,穩懋凱基99購06,"5,000","5,000",0,0.00,100.00
4995,710046,威剛元大9A購03,"5,000","5,000",0,0.00,100.00
4996,710047,群聯元大99購06,"5,000","5,000",0,0.00,100.00
4997,710048,環球晶元大99購05,"5,000","5,000",0,0.00,100.00
4998,710049,環球晶元大99購06,"5,000","5,000",0,0.00,100.00
4999,710050,中美晶永豐99購01,"5,000","5,000",0,0.00,100.00
5000,710051,宏捷科永豐99購05,"5,000","5,000",0,0.00,100.00
5001,710052,原相永豐99購03,"5,000","5,000",0,0.00,100.00
5002,710053,環球晶永豐99購04,"5,000","5,000",0,0.00,100.00
5003,710054,聯亞永豐99購01,"5,000","5,000",0,0.00,100.00
5004,710055,雙鴻永豐9A購01,"5,000","5,000",0,0.00,100.00
5005,710056,大江元大99購05,"5,000","5,000",0,0.00,100.00
5006,710057,M31永豐99購03,"5,000","5,000",0,0.00,100.00
5007,710058,力致永豐9A購01,"5,000","5,000",0,0.00,100.00
5008,710059,大田永豐99購01,"5,000","5,000",0,0.00,100.00
5009,710060,光頡永豐99購02,"5,000","5,000",0,0.00,100.00
5010,710061,迅得永豐99購02,"5,000","5,000",0,0.00,100.00
5011,710062,原相永豐99購04,"5,000","5,000",0,0.00,100.00
5012,710063,神盾永豐99購03,"5,000","5,000",0,0.00,100.00
5013,710064,聚積永豐99購02,"5,000","5,000",0,0.00,100.00
5014,710065,璟德永豐99購02,"5,000","5,000",0,0.00,100.00
5015,710066,宏捷科群益99購03,"5,000","5,000",0,0.00,100.00
5016,710067,原相群益9C購03,"5,000","5,000",0,0.00,100.00
5017,710068,威剛康和99購01,"5,000","5,000",0,0.00,100.00
5018,710069,大江凱基99購02,"5,000","5,000",0,0.00,100.00
5019,710070,中美晶凱基99購08,"5,000","5,000",0,0.00,100.00
5020,710071,原相凱基99購03,"5,000","5,000",0,0.00,100.00
5021,710072,環球晶凱基99購11,"5,000","5,000",0,0.00,100.00
5022,710073,穩懋兆豐9A購02,"5,000","5,000",0,0.00,100.00
5023,710074,群聯元富99購01,"5,000","5,000",0,0.00,100.00
5024,710075,大江富邦9B購03,"10,000","10,000",0,0.00,100.00
5025,710076,穩懋富邦9B購03,"10,000","10,000",0,0.00,100.00
5026,710077,中美晶元大9A購01,"5,000","5,000",0,0.00,100.00
5027,710078,宇峻元大9A購01,"5,000","5,000",0,0.00,100.00
5028,710079,宣德元大9A購01,"5,000","5,000",0,0.00,100.00
5029,710080,環球晶元大99購09,"6,000","6,000",0,0.00,100.00
5030,710081,穩懋元大99購13,"6,000","6,000",0,0.00,100.00
5031,710082,穩懋元大99購14,"8,000","8,000",0,0.00,100.00
5032,710083,宏捷科凱基99購02,"5,000","5,000",0,0.00,100.00
5033,710084,泰博凱基99購02,"5,000","5,000",0,0.00,100.00
5034,710085,群聯凱基99購05,"5,000","5,000",0,0.00,100.00
5035,710086,穩懋凱基99購07,"5,000","5,000",0,0.00,100.00
5036,710087,大學光永豐99購03,"5,000","5,000",0,0.00,100.00
5037,710088,威剛永豐99購03,"5,000","5,000",0,0.00,100.00
5038,710089,宣德永豐99購02,"5,000","5,000",0,0.00,100.00
5039,710090,碩禾永豐99購02,"5,036","5,036",0,0.00,100.00
5040,710091,優群元富99購01,"5,000","5,000",0,0.00,100.00
5041,710092,網家元大99購03,"5,000","5,000",0,0.00,100.00
5042,710093,聚積元大9C購01,"5,000","5,000",0,0.00,100.00
5043,710094,雙美元大9C購01,"5,000","5,000",0,0.00,100.00
5044,710095,穩懋元大99購15,"5,000","5,000",0,0.00,100.00
5045,710096,鈺太元大9A購01,"5,000","5,000",0,0.00,100.00
5046,710097,大學光群益9A購01,"5,000","5,000",0,0.00,100.00
5047,710098,尼克森永豐99購01,"5,000","5,000",0,0.00,100.00
5048,710099,亞泰永豐99購03,"5,000","5,000",0,0.00,100.00
5049,710100,旺矽永豐99購01,"5,000","5,000",0,0.00,100.00
5050,710101,昇達科永豐99購01,"5,000","5,000",0,0.00,100.00
5051,710102,信昌電永豐99購02,"5,000","5,000",0,0.00,100.00
5052,710103,威剛永豐99購04,"5,000","5,000",0,0.00,100.00
5053,710104,新鉅科永豐99購02,"5,000","5,000",0,0.00,100.00
5054,710105,網龍永豐99購01,"5,206","5,206",0,0.00,100.00
5055,710106,廣明永豐99購01,"5,000","5,000",0,0.00,100.00
5056,710107,緯軟永豐99購02,"5,000","5,000",0,0.00,100.00
5057,710108,環宇永豐99購01,"5,000","5,000",0,0.00,100.00
5058,710109,晟德永豐99購01,"5,000","5,000",0,0.00,100.00
5059,710110,信昌電富邦9C購01,"15,000","15,000",0,0.00,100.00
5060,710111,三貝德凱基99購03,"5,000","5,000",0,0.00,100.00
5061,710112,大江凱基99購03,"5,000","5,000",0,0.00,100.00
5062,710113,宣德凱基99購01,"5,000","5,000",0,0.00,100.00
5063,710114,原相凱基99購04,"5,000","5,000",0,0.00,100.00
5064,710115,群聯凱基99購06,"5,000","5,000",0,0.00,100.00
5065,710116,環球晶凱基99購12,"5,000","5,000",0,0.00,100.00
5066,710117,聯亞凱基99購05,"5,000","5,000",0,0.00,100.00
5067,710118,雙鴻凱基99購02,"5,000","5,000",0,0.00,100.00
5068,710119,穩懋凱基99購08,"5,000","5,000",0,0.00,100.00
5069,710120,鈊象凱基99購02,"5,000","5,000",0,0.00,100.00
5070,710121,三貝德永豐99購02,"5,000","5,000",0,0.00,100.00
5071,710122,大江永豐99購03,"5,000","5,000",0,0.00,100.00
5072,710123,安勤永豐99購01,"5,000","5,000",0,0.00,100.00
5073,710124,良維永豐99購01,"5,000","5,000",0,0.00,100.00
5074,710125,金居永豐99購01,"5,000","5,000",0,0.00,100.00
5075,710126,南光永豐99購01,"5,000","5,000",0,0.00,100.00
5076,710127,原相永豐99購05,"5,000","5,000",0,0.00,100.00
5077,710128,晶焱永豐99購02,"5,000","5,000",0,0.00,100.00
5078,710129,群聯永豐99購03,"5,000","5,000",0,0.00,100.00
5079,710130,精測永豐99購03,"5,000","5,000",0,0.00,100.00
5080,710131,璟德永豐99購03,"5,000","5,000",0,0.00,100.00
5081,710132,鈊象永豐99購04,"5,000","5,000",0,0.00,100.00
5082,710133,宏捷科國泰9B購02,"5,000","5,000",0,0.00,100.00
5083,710134,環球晶國泰9A購03,"5,000","5,000",0,0.00,100.00
5084,710135,穩懋國泰9A購02,"5,000","5,000",0,0.00,100.00
5085,710136,大江元大9A購01,"5,000","5,000",0,0.00,100.00
5086,710137,原相元大9B購01,"5,000","5,000",0,0.00,100.00
5087,710138,群聯元大99購07,"5,000","5,000",0,0.00,100.00
5088,710139,環球晶元大99購10,"5,000","5,000",0,0.00,100.00
5089,710140,環球晶元大99購11,"5,000","5,000",0,0.00,100.00
5090,710141,聯亞元大99購03,"6,000","6,000",0,0.00,100.00
5091,710142,穩懋元大99購16,"5,000","5,000",0,0.00,100.00
5092,710143,譜瑞元大99購01,"5,000","5,000",0,0.00,100.00
5093,710144,鈊象元大9A購01,"6,000","6,000",0,0.00,100.00
5094,710145,原相台新99購02,"5,000","5,000",0,0.00,100.00
5095,710146,群聯台新99購01,"5,000","5,000",0,0.00,100.00
5096,710147,精測元富99購03,"5,000","5,000",0,0.00,100.00
5097,710148,精測元富99購04,"5,000","5,000",0,0.00,100.00
5098,710149,鈊象元富99購02,"5,000","5,000",0,0.00,100.00
5099,710150,M31凱基9A購01,"5,000","5,000",0,0.00,100.00
5100,710151,VHQ凱基99購01,"5,000","5,000",0,0.00,100.00
5101,710152,中美晶凱基9A購03,"5,000","5,000",0,0.00,100.00
5102,710153,威剛凱基9A購03,"5,000","5,000",0,0.00,100.00
5103,710154,原相凱基9A購02,"5,000","5,000",0,0.00,100.00
5104,710155,群聯凱基9A購02,"5,000","5,000",0,0.00,100.00
5105,710156,精測凱基9A購01,"5,000","5,000",0,0.00,100.00
5106,710157,優群凱基9A購03,"5,000","5,000",0,0.00,100.00
5107,710158,環球晶凱基9A購01,"5,000","5,000",0,0.00,100.00
5108,710159,雙美凱基9A購01,"5,000","5,000",0,0.00,100.00
5109,710160,穩懋凱基9A購01,"5,000","5,000",0,0.00,100.00
5110,710161,鈊象凱基9A購02,"5,000","5,000",0,0.00,100.00
5111,710162,鈊象凱基9B購01,"5,000","5,000",0,0.00,100.00
5112,710163,鈺太國泰9B購01,"5,000","5,000",0,0.00,100.00
5113,710164,大江元大9A購02,"5,000","5,000",0,0.00,100.00
5114,710165,大學光元大9C購01,"5,000","5,000",0,0.00,100.00
5115,710166,中美晶元大9A購02,"5,000","5,000",0,0.00,100.00
5116,710167,宏捷科元大9B購01,"5,000","5,000",0,0.00,100.00
5117,710168,原相元大9A購04,"5,000","5,000",0,0.00,100.00
5118,710169,晶焱元大99購02,"5,000","5,000",0,0.00,100.00
5119,710170,聯亞元大99購04,"5,000","5,000",0,0.00,100.00
5120,710171,穩懋元大99購17,"5,000","5,000",0,0.00,100.00
5121,710172,穩懋元大99購18,"6,000","6,000",0,0.00,100.00
5122,710173,原相台新99購03,"5,000","5,000",0,0.00,100.00
5123,710174,群聯台新99購02,"5,000","5,000",0,0.00,100.00
5124,710175,伍豐永豐99購01,"5,000","5,000",0,0.00,100.00
5125,710176,兆利永豐99購02,"5,000","5,000",0,0.00,100.00
5126,710177,同亨永豐99購01,"5,000","5,000",0,0.00,100.00
5127,710178,合晶永豐99購02,"5,000","5,000",0,0.00,100.00
5128,710179,宜鼎永豐99購01,"5,000","5,000",0,0.00,100.00
5129,710180,信驊永豐99購04,"5,000","5,000",0,0.00,100.00
5130,710181,聯亞永豐99購02,"5,000","5,000",0,0.00,100.00
5131,710182,M31凱基99購03,"5,000","5,000",0,0.00,100.00
5132,710183,中美晶凱基99購09,"5,000","5,000",0,0.00,100.00
5133,710184,雍智凱基99購02,"5,000","5,000",0,0.00,100.00
5134,710185,精測凱基99購04,"5,000","5,000",0,0.00,100.00
5135,710186,環球晶凱基99購13,"5,000","5,000",0,0.00,100.00
5136,710187,聯亞凱基99購06,"5,000","5,000",0,0.00,100.00
5137,710188,穩懋凱基99購09,"5,000","5,000",0,0.00,100.00
5138,710189,譜瑞凱基99購03,"5,000","5,000",0,0.00,100.00
5139,710190,鈊象凱基99購03,"15,000","5,000","10,000",200.00,100.00
5140,710191,中美晶國票99購02,"5,000","5,000",0,0.00,100.00
5141,710192,穩懋國票99購04,"5,000","5,000",0,0.00,100.00
5142,710193,三貝德康和99購01,"5,000","5,000",0,0.00,100.00
5143,710194,優群康和99購01,"5,000","5,000",0,0.00,100.00
5144,710195,原相元富99購01,"5,000","5,000",0,0.00,100.00
5145,710196,穩懋元富99購02,"5,000","5,000",0,0.00,100.00
5146,710197,由田永豐99購01,"5,000","5,000",0,0.00,100.00
5147,710198,長科*永豐99購01,"5,000","5,000",0,0.00,100.00
5148,710199,皇田永豐99購01,"5,000","5,000",0,0.00,100.00
5149,710200,美琪瑪永豐99購01,"5,000","5,000",0,0.00,100.00
5150,710201,新揚科永豐99購01,"5,000","5,000",0,0.00,100.00
5151,710202,雍智永豐99購02,"5,000","5,000",0,0.00,100.00
5152,710203,精華永豐99購02,"5,000","5,000",0,0.00,100.00
5153,710204,網家永豐99購01,"5,000","5,000",0,0.00,100.00
5154,710205,網龍永豐99購02,"5,000","5,000",0,0.00,100.00
5155,710206,鈊象永豐99購05,"5,000","5,000",0,0.00,100.00
5156,710207,中美晶國泰9B購01,"5,000","5,000",0,0.00,100.00
5157,710208,群聯國泰9B購01,"5,000","5,000",0,0.00,100.00
5158,710209,群聯富邦9A購01,"10,000","10,000",0,0.00,100.00
5159,710210,環球晶富邦9B購03,"10,000","10,000",0,0.00,100.00
5160,710211,穩懋富邦9B購04,"10,000","10,000",0,0.00,100.00
5161,710212,群聯元大99購08,"5,000","5,000",0,0.00,100.00
5162,710213,鈊象元大99購06,"5,000","5,000",0,0.00,100.00
5163,710214,大江凱基99購04,"5,000","5,000",0,0.00,100.00
5164,710215,旺矽凱基99購01,"5,000","5,000",0,0.00,100.00
5165,710216,泰博凱基99購03,"5,000","5,000",0,0.00,100.00
5166,710217,晶焱凱基99購02,"5,000","5,000",0,0.00,100.00
5167,710218,群聯凱基99購07,"5,000","5,000",0,0.00,100.00
5168,710219,精測凱基99購05,"5,000","5,000",0,0.00,100.00
5169,710220,鈊象凱基99購04,"5,000","5,000",0,0.00,100.00
5170,710221,原相國票99購03,"5,000","5,000",0,0.00,100.00
5171,710222,力麒康和99購01,"5,000","5,000",0,0.00,100.00
5172,710223,美琪瑪康和99購01,"10,000","10,000",0,0.00,100.00
5173,710224,新鉅科康和99購01,"5,000","5,000",0,0.00,100.00
5174,710225,聯亞康和99購01,"5,000","5,000",0,0.00,100.00
5175,710226,良維永豐99購02,"5,000","5,000",0,0.00,100.00
5176,710227,保瑞永豐99購01,"5,000","5,000",0,0.00,100.00
5177,710228,原相永豐99購06,"5,000","5,000",0,0.00,100.00
5178,710229,神盾永豐99購04,"5,000","5,000",0,0.00,100.00
5179,710230,神盾永豐99購05,"5,000","5,000",0,0.00,100.00
5180,710231,優群永豐99購03,"5,000","5,000",0,0.00,100.00
5181,710232,鈺太永豐99購02,"5,000","5,000",0,0.00,100.00
5182,710233,精測富邦9A購02,"10,000","10,000",0,0.00,100.00
5183,710234,台燿凱基99購01,"5,000","5,000",0,0.00,100.00
5184,710235,保瑞凱基99購01,"5,000","5,000",0,0.00,100.00
5185,710236,原相凱基99購05,"5,000","5,000",0,0.00,100.00
5186,710237,神盾凱基99購03,"5,000","5,000",0,0.00,100.00
5187,710238,精測凱基9A購02,"5,000","5,000",0,0.00,100.00
5188,710239,鈊象凱基99購05,"5,000","5,000",0,0.00,100.00
5189,710240,原相元大99購05,"7,000","7,000",0,0.00,100.00
5190,710241,神盾元大9A購04,"5,000","5,000",0,0.00,100.00
5191,710242,環球晶元大99購13,"9,000","9,000",0,0.00,100.00
5192,710243,穩懋元大99購20,"10,000","10,000",0,0.00,100.00
5193,710244,穩懋元大99購21,"10,000","10,000",0,0.00,100.00
5194,710245,中美晶群益99購04,"5,000","5,000",0,0.00,100.00
5195,710246,鈊象群益99購06,"5,000","5,000",0,0.00,100.00
5196,710247,信驊元富99購01,"5,000","5,000",0,0.00,100.00
5197,710248,原相元富99購02,"5,000","5,000",0,0.00,100.00
5198,710249,群聯元富99購02,"5,000","5,000",0,0.00,100.00
5199,710250,大江國票99購02,"5,000","5,000",0,0.00,100.00
5200,710251,泰博國票9A購02,"5,000","5,000",0,0.00,100.00
5201,710252,群聯國票99購02,"5,000","5,000",0,0.00,100.00
5202,710253,網龍康和99購01,"10,000","10,000",0,0.00,100.00
5203,710254,鈊象國泰9B購01,"5,000","5,000",0,0.00,100.00
5204,710255,中美晶富邦9B購03,"10,000","10,000",0,0.00,100.00
5205,710256,金居群益9B購02,"5,000","5,000",0,0.00,100.00
5206,710257,群聯群益99購02,"5,000","5,000",0,0.00,100.00
5207,710258,鈊象國票9B購01,"5,000","5,000",0,0.00,100.00
5208,710259,宇峻元大9B購01,"5,000","5,000",0,0.00,100.00
5209,710260,威剛元大9B購01,"8,000","8,000",0,0.00,100.00
5210,710261,神盾元大9B購01,"5,000","5,000",0,0.00,100.00
5211,710262,精測元大99購05,"8,000","8,000",0,0.00,100.00
5212,710263,環球晶元大99購14,"5,000","5,000",0,0.00,100.00
5213,710264,環球晶元大99購15,"8,000","8,000",0,0.00,100.00
5214,710265,穩懋元大99購22,"6,000","6,000",0,0.00,100.00
5215,710266,譜瑞元大99購02,"8,000","8,000",0,0.00,100.00
5216,710267,中美晶凱基9B購01,"5,000","5,000",0,0.00,100.00
5217,710268,世界凱基99購01,"5,000","5,000",0,0.00,100.00
5218,710269,建榮凱基99購01,"5,000","5,000",0,0.00,100.00
5219,710270,碩禾凱基99購01,"5,000","5,000",0,0.00,100.00
5220,710271,精測凱基99購06,"5,000","5,000",0,0.00,100.00
5221,710272,環球晶凱基9B購01,"5,000","5,000",0,0.00,100.00
5222,710273,穩懋凱基99購10,"5,000","5,000",0,0.00,100.00
5223,710274,力致永豐99購04,"5,000","5,000",0,0.00,100.00
5224,710275,三貝德永豐99購03,"5,000","5,000",0,0.00,100.00
5225,710276,宏捷科永豐99購06,"7,362","7,362",0,0.00,100.00
5226,710277,杰力永豐99購01,"5,000","5,000",0,0.00,100.00
5227,710278,直得永豐99購01,"5,000","5,000",0,0.00,100.00
5228,710279,威剛永豐99購05,"5,000","5,000",0,0.00,100.00
5229,710280,新鉅科永豐99購03,"5,000","5,000",0,0.00,100.00
5230,710281,碩禾永豐99購03,"5,000","5,000",0,0.00,100.00
5231,710282,精測永豐99購04,"5,000","5,000",0,0.00,100.00
5232,710283,原相群益9A購01,"5,000",0,"5,000",0.00,100.00
5233,710284,群聯群益9A購01,"5,000",0,"5,000",0.00,100.00
5234,710285,大江富邦9C購01,"10,000",0,"10,000",0.00,100.00
5235,710286,神盾元富9A購01,"5,000",0,"5,000",0.00,100.00
5236,710287,群聯元富9A購01,"5,000",0,"5,000",0.00,100.00
5237,710288,環球晶元富9A購01,"5,000",0,"5,000",0.00,100.00
5238,710289,環球晶元富9A購02,"5,000",0,"5,000",0.00,100.00
5239,710290,穩懋元富9A購01,"5,000",0,"5,000",0.00,100.00
5240,710291,鈺太元富9A購01,"5,000",0,"5,000",0.00,100.00
5241,710292,弘塑元大9B購01,"8,000",0,"8,000",0.00,100.00
5242,710293,金可元大9A購01,"8,000",0,"8,000",0.00,100.00
5243,710294,博智元大9A購01,"8,000",0,"8,000",0.00,100.00
5244,710295,群聯元大9A購02,"8,000",0,"8,000",0.00,100.00
5245,710296,雍智元大9B購01,"5,000",0,"5,000",0.00,100.00
5246,710297,環球晶元大9A購02,"8,000",0,"8,000",0.00,100.00
5247,710298,穩懋元大9A購02,"8,000",0,"8,000",0.00,100.00
5248,710299,大中永豐9A購01,"5,000",0,"5,000",0.00,100.00
5249,710300,尼克森永豐9A購01,"5,000",0,"5,000",0.00,100.00
5250,710301,弘塑永豐9A購01,"5,000",0,"5,000",0.00,100.00
5251,710302,均豪永豐9A購01,"5,000",0,"5,000",0.00,100.00
5252,710303,迅得永豐9A購01,"5,000",0,"5,000",0.00,100.00
5253,710304,波若威永豐9A購01,"5,000",0,"5,000",0.00,100.00
5254,710305,前鼎永豐9A購01,"5,000",0,"5,000",0.00,100.00
5255,710306,建榮永豐9B購01,"5,000",0,"5,000",0.00,100.00
5256,710307,泰博永豐9A購01,"5,000",0,"5,000",0.00,100.00
5257,710308,神盾永豐9A購01,"5,000",0,"5,000",0.00,100.00
5258,710309,高技永豐9A購01,"5,000",0,"5,000",0.00,100.00
5259,710310,博智永豐9A購02,"5,000",0,"5,000",0.00,100.00
5260,710311,群聯永豐9A購01,"5,000",0,"5,000",0.00,100.00
5261,710312,鈊象永豐9A購02,"5,000",0,"5,000",0.00,100.00
5262,710313,大中凱基9A購01,"5,000",0,"5,000",0.00,100.00
5263,710314,弘塑凱基9A購01,"5,000",0,"5,000",0.00,100.00
5264,710315,良維凱基9A購01,"5,000",0,"5,000",0.00,100.00
5265,710316,胡連凱基9A購01,"5,000",0,"5,000",0.00,100.00
5266,710317,群聯凱基9B購01,"5,000",0,"5,000",0.00,100.00
5267,710318,環球晶凱基9A購02,"5,000",0,"5,000",0.00,100.00
5268,710319,穩懋凱基9A購02,"5,000",0,"5,000",0.00,100.00
5269,710320,鈊象國票9A購02,"5,000",0,"5,000",0.00,100.00
5270,710321,弘塑康和9A購01,"10,000",0,"10,000",0.00,100.00
5271,710322,昇達科康和9A購01,"10,000",0,"10,000",0.00,100.00
5272,710323,緯軟康和9A購01,"10,000",0,"10,000",0.00,100.00
5273,710324,環球晶台新9A購01,"5,000",0,"5,000",0.00,100.00
5274,710325,三貝德國泰9C購01,"5,000",0,"5,000",0.00,100.00
5275,710326,美琪瑪國泰9B購01,"5,000",0,"5,000",0.00,100.00
5276,710327,譜瑞國泰9C購01,"5,000",0,"5,000",0.00,100.00
5277,710328,精測台新9A購01,"5,000",0,"5,000",0.00,100.00
5278,710329,M31元大9A購02,"8,000",0,"8,000",0.00,100.00
5279,710330,元太元大9A購01,"8,000",0,"8,000",0.00,100.00
5280,710331,世界元大9A購01,"8,000",0,"8,000",0.00,100.00
5281,710332,良維元大9A購01,"8,000",0,"8,000",0.00,100.00
5282,710333,信驊元大9A購01,"6,000",0,"6,000",0.00,100.00
5283,710334,威剛元大9A購04,"8,000",0,"8,000",0.00,100.00
5284,710335,精測元大9A購01,"6,000",0,"6,000",0.00,100.00
5285,710336,頎邦元大9A購01,"8,000",0,"8,000",0.00,100.00
5286,710337,杰力群益9C購01,"5,000",0,"5,000",0.00,100.00
5287,710338,保瑞群益9B購01,"5,000",0,"5,000",0.00,100.00
5288,710339,網龍群益9C購01,"5,000",0,"5,000",0.00,100.00
5289,710340,兆利凱基9C購01,"5,000",0,"5,000",0.00,100.00
5290,710341,威剛凱基9A購04,"5,000",0,"5,000",0.00,100.00
5291,710342,泰博凱基9A購02,"5,000",0,"5,000",0.00,100.00
5292,710343,網龍凱基9C購01,"5,000",0,"5,000",0.00,100.00
5293,710344,聚積凱基9C購01,"5,000",0,"5,000",0.00,100.00
5294,710345,穩懋麥證9A購01,"10,000",0,"10,000",0.00,100.00
5295,710346,弘塑元富9A購01,"5,000",0,"5,000",0.00,100.00
5296,710347,弘塑元富9A購02,"5,000",0,"5,000",0.00,100.00
5297,710348,神盾元富9B購02,"5,000",0,"5,000",0.00,100.00
5298,710349,精華元富9A購01,"5,000",0,"5,000",0.00,100.00
5299,710350,宏捷科國票9A購02,"5,000",0,"5,000",0.00,100.00
5300,710351,原相國票9B購01,"5,000",0,"5,000",0.00,100.00
5301,710352,神盾國票9B購01,"5,000",0,"5,000",0.00,100.00
5302,710353,神盾國票9C購01,"5,000",0,"5,000",0.00,100.00
5303,710354,博智康和9A購01,"5,000",0,"5,000",0.00,100.00
5304,710355,新普康和9A購01,"10,000",0,"10,000",0.00,100.00
5305,710356,精測康和9A購01,"10,000",0,"10,000",0.00,100.00
5306,710357,應華康和9A購01,"10,000",0,"10,000",0.00,100.00
5307,710358,世禾永豐9A購01,"5,000",0,"5,000",0.00,100.00
5308,710359,光隆永豐9A購01,"5,000",0,"5,000",0.00,100.00
5309,710360,宇峻永豐9A購01,"5,000",0,"5,000",0.00,100.00
5310,710361,佳邦永豐9A購01,"5,000",0,"5,000",0.00,100.00
5311,710362,振曜永豐9A購01,"5,000",0,"5,000",0.00,100.00
5312,710363,盛弘永豐9A購01,"5,000",0,"5,000",0.00,100.00
5313,710364,新潤永豐9A購01,"5,000",0,"5,000",0.00,100.00
5314,710365,是方國泰9B購01,"5,000",0,"5,000",0.00,100.00
5315,710366,原相國泰9B購01,"5,000",0,"5,000",0.00,100.00
5316,710367,建榮永豐9A購03,"5,000",0,"5,000",0.00,100.00
5317,710368,是方永豐9A購01,"5,000",0,"5,000",0.00,100.00
5318,710369,森鉅永豐9A購01,"5,000",0,"5,000",0.00,100.00
5319,710370,磐亞永豐9A購01,"5,000",0,"5,000",0.00,100.00
5320,710371,寶雅永豐9A購01,"5,000",0,"5,000",0.00,100.00
5321,710372,原相群益9A購02,"5,000",0,"5,000",0.00,100.00
5322,710373,精華元富9A購02,"5,000",0,"5,000",0.00,100.00
5323,710374,譜瑞元富9A購01,"5,000",0,"5,000",0.00,100.00
5324,710375,原相元大9B購02,"8,000",0,"8,000",0.00,100.00
5325,710376,泰博元大9C購01,"5,000",0,"5,000",0.00,100.00
5326,710377,新鉅科元大9B購01,"8,000",0,"8,000",0.00,100.00
5327,710378,群聯元大9A購03,"5,000",0,"5,000",0.00,100.00
5328,710379,精測元大9A購02,"8,000",0,"8,000",0.00,100.00
5329,710380,鈊象元大9A購02,"5,000",0,"5,000",0.00,100.00
5330,710381,鈊象元大9B購01,"5,000",0,"5,000",0.00,100.00
5331,710382,凡甲凱基9A購01,"5,000",0,"5,000",0.00,100.00
5332,710383,凡甲凱基9A購02,"5,000",0,"5,000",0.00,100.00
5333,710384,威剛凱基9B購02,"5,000",0,"5,000",0.00,100.00
5334,710385,博智凱基9A購02,"5,000",0,"5,000",0.00,100.00
5335,710386,大江國票9A購03,"5,000",0,"5,000",0.00,100.00
5336,710387,穩懋國票9A購02,"5,000",0,"5,000",0.00,100.00
5337,710388,鈊象國票9B購02,"5,000",0,"5,000",0.00,100.00
5338,710389,原相台新9A購02,"5,000",0,"5,000",0.00,100.00
5339,710390,M31群益9A購02,"5,000",0,"5,000",0.00,100.00
5340,710391,原相元大9B購03,"10,000",0,"10,000",0.00,100.00
5341,710392,精測元大9A購03,"10,000",0,"10,000",0.00,100.00
5342,710393,雙鴻元大9C購01,"6,000",0,"6,000",0.00,100.00
5343,710394,鈊象元大9C購01,"5,000",0,"5,000",0.00,100.00
5344,710395,神盾富邦01購01,"10,000",0,"10,000",0.00,100.00
5345,710396,雙鴻富邦9B購01,"10,000",0,"10,000",0.00,100.00
5346,710397,群聯中信9C購01,"5,000",0,"5,000",0.00,100.00
5347,710398,精測中信9A購02,"5,000",0,"5,000",0.00,100.00
5348,710399,環球晶中信9A購02,"5,000",0,"5,000",0.00,100.00
5349,710400,中美晶永豐9A購01,"5,000",0,"5,000",0.00,100.00
5350,710401,建榮永豐9A購04,"5,000",0,"5,000",0.00,100.00
5351,710402,神盾永豐9A購02,"5,000",0,"5,000",0.00,100.00
5352,710403,閎康永豐9A購01,"5,000",0,"5,000",0.00,100.00
5353,710404,雙鴻永豐9A購02,"5,000",0,"5,000",0.00,100.00
5354,710405,大學光凱基9A購03,"5,000",0,"5,000",0.00,100.00
5355,710406,中美晶凱基9A購04,"5,000",0,"5,000",0.00,100.00
5356,710407,泰博凱基9B購01,"5,000",0,"5,000",0.00,100.00
5357,710408,博智凱基9B購01,"5,000",0,"5,000",0.00,100.00
5358,710409,環球晶凱基9B購02,"5,000",0,"5,000",0.00,100.00
5359,710410,雙鴻凱基9A購02,"5,000",0,"5,000",0.00,100.00
5360,710411,穩懋凱基9B購01,"5,000",0,"5,000",0.00,100.00
5361,710412,宇峻國票9B購01,"5,000",0,"5,000",0.00,100.00
5362,710413,威剛中信9B購01,"5,000",0,"5,000",0.00,100.00
5363,710414,雙鴻中信9A購01,"10,000",0,"10,000",0.00,100.00
5364,710415,原相元大9A購05,"5,000",0,"5,000",0.00,100.00
5365,710416,神盾元大9B購02,"5,000",0,"5,000",0.00,100.00
5366,710417,博智元大9B購01,"5,000",0,"5,000",0.00,100.00
5367,710418,群聯元大9A購05,"5,000",0,"5,000",0.00,100.00
5368,710419,雙鴻元大9B購01,"5,000",0,"5,000",0.00,100.00
5369,710420,鈊象元大9B購02,"5,000",0,"5,000",0.00,100.00
5370,710421,宏捷科永豐9A購01,"5,000",0,"5,000",0.00,100.00
5371,710422,昇達科永豐9A購01,"5,000",0,"5,000",0.00,100.00
5372,710423,晶焱永豐9A購02,"5,000",0,"5,000",0.00,100.00
5373,710424,業強永豐9A購01,"5,000",0,"5,000",0.00,100.00
5374,710425,頎邦永豐9A購01,"5,000",0,"5,000",0.00,100.00
5375,710426,宏捷科凱基9A購02,"5,000",0,"5,000",0.00,100.00
5376,710427,神盾凱基9B購02,"5,000",0,"5,000",0.00,100.00
5377,710428,群聯凱基9B購02,"5,000",0,"5,000",0.00,100.00
5378,710429,群聯麥證9B購01,"10,000",0,"10,000",0.00,100.00
5379,710430,宏捷科國泰9B購03,"5,000",0,"5,000",0.00,100.00
5380,710431,宇峻群益9B購01,"5,000",0,"5,000",0.00,100.00
