,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
1824,706619,環球晶國泰95購01,500,"2,500",-2000,-80.00,100.00
1825,706620,宜鼎凱基94購02,500,500,0,0.00,100.00
1826,706621,泰博凱基94購01,500,"1,000",-500,-50.00,100.00
1827,706622,優群凱基94購02,500,"1,000",-500,-50.00,100.00
1828,706623,雙鴻凱基94購01,500,500,0,0.00,100.00
1829,706624,雙鴻凱基96購01,"1,200","1,200",0,0.00,100.00
1830,706625,大宇資永豐94購02,"2,100","2,100",0,0.00,100.00
1831,706626,立端永豐94購01,500,500,0,0.00,100.00
1832,706627,同致永豐94購01,500,500,0,0.00,100.00
1833,706628,安勤永豐94購02,500,500,0,0.00,100.00
1834,706629,信昌電永豐94購03,500,500,0,0.00,100.00
1835,706630,威剛永豐94購02,500,500,0,0.00,100.00
1836,706631,櫃200第一96購01,"5,000","5,000",0,0.00,100.00
1837,706632,聚積元富94購01,"2,500","2,500",0,0.00,100.00
1838,706633,合晶台新95購01,"5,000","5,000",0,0.00,100.00
1839,706634,六角康和94購01,"1,000","1,000",0,0.00,100.00
1840,706635,凡甲群益94購01,"1,000","1,000",0,0.00,100.00
1841,706636,大宇資群益94購02,800,800,0,0.00,100.00
1842,706637,台燿群益94購02,600,600,0,0.00,100.00
1843,706638,美琪瑪群益94購01,800,800,0,0.00,100.00
1844,706639,群聯群益94購02,700,700,0,0.00,100.00
1845,706640,環球晶群益94購04,800,800,0,0.00,100.00
1846,706641,中美晶元大94購06,600,600,0,0.00,100.00
1847,706642,中美晶元大95購02,"6,000","6,000",0,0.00,100.00
1848,706643,台燿元大94購03,500,500,0,0.00,100.00
1849,706644,台燿元大94購04,"5,000","5,000",0,0.00,100.00
1850,706645,昂寶元大97購01,"1,000","1,000",0,0.00,100.00
1851,706646,昇達科元大96購02,500,"1,000",-500,-50.00,100.00
1852,706647,金居元大95購02,"1,440","7,200",-5760,-80.00,100.00
1853,706648,閎康元大94購01,500,500,0,0.00,100.00
1854,706649,新普元大94購01,"1,000","1,000",0,0.00,100.00
1855,706650,新普元大94購02,"5,000","5,000",0,0.00,100.00
1856,706651,雙美元大96購01,"3,000","3,000",0,0.00,100.00
1857,706652,晟德元大94購01,500,500,0,0.00,100.00
1858,706653,環球晶麥證95購01,"10,000","10,000",0,0.00,100.00
1859,706654,優群元富94購01,"1,000","1,000",0,0.00,100.00
1860,706655,環球晶元富94購04,"5,000","5,000",0,0.00,100.00
1861,706656,緯軟兆豐95購02,"5,000","5,000",0,0.00,100.00
1862,706657,環球晶兆豐95購02,"5,000","5,000",0,0.00,100.00
1863,706658,穩懋兆豐95購01,"15,000","15,000",0,0.00,100.00
1864,706659,中美晶台新95購01,"1,000","5,000",-4000,-80.00,100.00
1865,706660,順達康和94購01,"5,000","5,000",0,0.00,100.00
1866,706661,雙鴻康和94購01,"5,000","5,000",0,0.00,100.00
1867,706662,中美晶群益94購03,600,600,0,0.00,100.00
1868,706663,同致群益94購02,900,900,0,0.00,100.00
1869,706664,合晶群益94購02,600,600,0,0.00,100.00
1870,706665,璟德群益94購01,700,700,0,0.00,100.00
1871,706666,雙鴻群益95購02,"5,000","5,000",0,0.00,100.00
1872,706667,安勤元大94購01,"1,000","1,000",0,0.00,100.00
1873,706668,昂寶元大96購02,"1,000","1,000",0,0.00,100.00
1874,706669,保瑞元大94購02,"1,000","1,000",0,0.00,100.00
1875,706670,閎康元大94購02,500,"1,000",-500,-50.00,100.00
1876,706671,順達元大94購02,"6,000","6,000",0,0.00,100.00
1877,706672,環球晶元大94購09,"1,000","1,000",0,0.00,100.00
1878,706673,環球晶元大94購10,"1,000","1,000",0,0.00,100.00
1879,706674,穩懋元大94購07,"1,000","1,000",0,0.00,100.00
1880,706675,穩懋元大94購08,"1,000","1,000",0,0.00,100.00
1881,706676,環球晶統一94購02,600,600,0,0.00,100.00
1882,706677,凡甲凱基94購01,500,"1,000",-500,-50.00,100.00
1883,706678,大中凱基94購01,500,"1,000",-500,-50.00,100.00
1884,706679,大江凱基94購06,"1,200","1,200",0,0.00,100.00
1885,706680,旺矽凱基94購01,500,"1,000",-500,-50.00,100.00
1886,706681,順達凱基94購01,500,"1,200",-700,-58.33,100.00
1887,706682,網龍凱基94購01,500,"1,000",-500,-50.00,100.00
1888,706683,環球晶凱基94購06,500,500,0,0.00,100.00
1889,706684,雙鴻凱基94購02,500,500,0,0.00,100.00
1890,706685,穩懋凱基94購07,500,"1,000",-500,-50.00,100.00
1891,706686,安勤國票94購01,"1,000","1,000",0,0.00,100.00
1892,706687,宣德國票94購01,500,500,0,0.00,100.00
1893,706688,群聯國票94購02,500,500,0,0.00,100.00
1894,706689,雙鴻國票94購01,"5,000","5,000",0,0.00,100.00
1895,706690,環球晶富邦98購01,"10,000","10,000",0,0.00,100.00
1896,706691,大宇資第一94購01,"1,000","1,000",0,0.00,100.00
1897,706692,六角永豐94購01,500,500,0,0.00,100.00
1898,706693,世界永豐94購01,500,500,0,0.00,100.00
1899,706694,合晶永豐94購01,500,500,0,0.00,100.00
1900,706695,保瑞永豐94購02,500,500,0,0.00,100.00
1901,706696,聖暉永豐94購01,500,500,0,0.00,100.00
1902,706697,凡甲永豐94購02,500,500,0,0.00,100.00
1903,706698,大學光永豐95購02,500,500,0,0.00,100.00
1904,706699,台燿永豐94購01,500,500,0,0.00,100.00
1905,706700,茂達永豐94購01,500,500,0,0.00,100.00
1906,706701,新鉅科永豐94購01,500,500,0,0.00,100.00
1907,706702,合晶兆豐94購01,"1,000","1,000",0,0.00,100.00
1908,706703,信昌電兆豐95購01,"5,000","5,000",0,0.00,100.00
1909,706704,保瑞兆豐95購01,"1,000","5,000",-4000,-80.00,100.00
1910,706705,建榮兆豐95購01,"1,000","5,000",-4000,-80.00,100.00
1911,706706,力麒康和94購01,"5,000","5,000",0,0.00,100.00
1912,706707,台燿康和94購01,"5,000","5,000",0,0.00,100.00
1913,706708,新鉅科康和94購01,"5,000","5,000",0,0.00,100.00
1914,706709,茂達群益94購01,600,600,0,0.00,100.00
1915,706710,環球晶群益94購05,600,600,0,0.00,100.00
1916,706711,台燿統一94購01,500,500,0,0.00,100.00
1917,706712,台燿統一94購02,"1,000","1,000",0,0.00,100.00
1918,706713,安勤統一94購01,"1,000","1,000",0,0.00,100.00
1919,706714,新鉅科統一94購01,"2,100","2,100",0,0.00,100.00
1920,706715,新鉅科統一94購02,"2,100","2,100",0,0.00,100.00
1921,706716,環球晶統一94購03,500,500,0,0.00,100.00
1922,706717,中美晶凱基94購03,500,"1,000",-500,-50.00,100.00
1923,706718,台燿凱基94購04,500,800,-300,-37.50,100.00
1924,706719,信驊凱基94購01,500,"1,200",-700,-58.33,100.00
1925,706720,威剛凱基94購02,500,500,0,0.00,100.00
1926,706721,泰博凱基94購02,500,"1,000",-500,-50.00,100.00
1927,706722,新鉅科凱基94購01,500,"1,200",-700,-58.33,100.00
1928,706723,環球晶凱基94購07,500,500,0,0.00,100.00
1929,706724,雙鴻凱基94購03,500,500,0,0.00,100.00
1930,706725,穩懋凱基94購08,500,"1,000",-500,-50.00,100.00
1931,706726,M31元大96購01,"1,500","1,500",0,0.00,100.00
1932,706727,凡甲元大94購02,"1,000","1,000",0,0.00,100.00
1933,706728,元太元大94購03,"1,000","1,000",0,0.00,100.00
1934,706729,台燿元大94購06,"5,000","5,000",0,0.00,100.00
1935,706730,安勤元大94購02,"1,000","1,000",0,0.00,100.00
1936,706731,良維元大97購01,500,"1,500",-1000,-66.66,100.00
1937,706732,杰力元大94購01,800,"1,000",-200,-20.00,100.00
1938,706733,神盾元大96購01,"3,000","3,000",0,0.00,100.00
1939,706734,精華元大94購01,"5,000","5,000",0,0.00,100.00
1940,706735,精華元大94購02,"5,000","5,000",0,0.00,100.00
1941,706736,環球晶元大94購11,"5,000","5,000",0,0.00,100.00
1942,706737,環球晶元大94購13,"1,500","1,500",0,0.00,100.00
1943,706738,緯軟國票94購01,"1,000","1,000",0,0.00,100.00
1944,706739,新鉅科國泰95購01,500,500,0,0.00,100.00
1945,706740,新鉅科國泰95購02,500,500,0,0.00,100.00
1946,706741,精華國泰95購01,"1,050","1,050",0,0.00,100.00
1947,706742,群聯富邦95購01,"1,000","10,000",-9000,-90.00,100.00
1948,706743,台燿凱基94購05,500,"1,200",-700,-58.33,100.00
1949,706744,良維凱基94購02,500,"5,000",-4500,-90.00,100.00
1950,706745,茂達凱基94購01,500,"1,200",-700,-58.33,100.00
1951,706746,穩懋凱基94購09,500,"1,000",-500,-50.00,100.00
1952,706747,安勤統一95購01,"1,000","2,000",-1000,-50.00,100.00
1953,706748,安勤統一95購02,"1,000","2,000",-1000,-50.00,100.00
1954,706749,大江第一94購01,"1,000","1,000",0,0.00,100.00
1955,706750,神盾第一94購01,"15,000","15,000",0,0.00,100.00
1956,706751,同致國票95購01,800,800,0,0.00,100.00
1957,706752,波若威國票95購01,800,800,0,0.00,100.00
1958,706753,台燿台新94購01,"5,000","5,000",0,0.00,100.00
1959,706754,碩禾台新96購01,"5,000","5,000",0,0.00,100.00
1960,706755,台燿元富94購01,"1,000","1,000",0,0.00,100.00
1961,706756,茂達元富94購01,"2,000","2,000",0,0.00,100.00
1962,706757,茂達元富94購02,"2,000","2,000",0,0.00,100.00
1963,706758,六角國泰96購01,"1,660","1,660",0,0.00,100.00
1964,706759,雙美國泰95購01,"5,700","5,700",0,0.00,100.00
1965,706760,鈺太國泰95購01,540,"1,540",-1000,-64.93,100.00
1966,706761,鐿鈦國泰96購01,"1,600","1,600",0,0.00,100.00
1967,706762,大江兆豐95購02,"5,000","5,000",0,0.00,100.00
1968,706763,勝麗兆豐95購01,"5,000","5,000",0,0.00,100.00
1969,706764,中美晶元大94購07,"1,000","1,000",0,0.00,100.00
1970,706765,六角元大96購01,500,"1,000",-500,-50.00,100.00
1971,706766,順達元大94購03,"5,000","5,000",0,0.00,100.00
1972,706767,群聯元大95購04,500,"1,000",-500,-50.00,100.00
1973,706768,環球晶元大94購14,"5,000","5,000",0,0.00,100.00
1974,706769,環球晶元大95購02,"1,000","1,000",0,0.00,100.00
1975,706770,博智群益94購01,600,600,0,0.00,100.00
1976,706771,新鉅科群益94購01,"1,000","1,000",0,0.00,100.00
1977,706772,聖暉群益94購01,"1,500","1,500",0,0.00,100.00
1978,706773,優群群益95購01,500,"1,500",-1000,-66.66,100.00
1979,706774,雙美群益96購01,"5,000","5,000",0,0.00,100.00
1980,706775,元太凱基94購01,500,"1,200",-700,-58.33,100.00
1981,706776,合晶凱基94購02,500,"1,000",-500,-50.00,100.00
1982,706777,安勤凱基94購01,500,800,-300,-37.50,100.00
1983,706778,安勤凱基94購02,500,"2,500",-2000,-80.00,100.00
1984,706779,直得凱基94購01,500,"1,200",-700,-58.33,100.00
1985,706780,勝麗凱基94購02,500,"1,200",-700,-58.33,100.00
1986,706781,順達凱基94購02,500,"1,200",-700,-58.33,100.00
1987,706782,環球晶凱基94購08,500,500,0,0.00,100.00
1988,706783,大江元富94購01,"1,000","1,000",0,0.00,100.00
1989,706784,大學光群益94購01,"1,200","1,200",0,0.00,100.00
1990,706785,三貝德永豐94購02,500,500,0,0.00,100.00
1991,706786,勝麗永豐94購02,500,500,0,0.00,100.00
1992,706787,博智國票95購02,500,500,0,0.00,100.00
1993,706788,大學光國泰96購01,"1,410","1,410",0,0.00,100.00
1994,706789,VHQ元大94購01,"1,000","1,000",0,0.00,100.00
1995,706790,中美晶元大94購08,"1,000","1,000",0,0.00,100.00
1996,706791,同致元大94購02,"5,000","5,000",0,0.00,100.00
1997,706792,威剛元大96購01,"1,000","1,000",0,0.00,100.00
1998,706793,勝麗元大94購02,500,500,0,0.00,100.00
1999,706794,環球晶元大94購15,"1,500","1,500",0,0.00,100.00
2000,706795,穩懋元大94購09,"1,000","1,000",0,0.00,100.00
2001,706796,鈺太元大96購02,"1,000","1,000",0,0.00,100.00
2002,706797,昂寶元大94購01,"1,000","1,000",0,0.00,100.00
2003,706798,杰力元大94購02,500,"1,000",-500,-50.00,100.00
2004,706799,茂達元大94購02,500,"1,000",-500,-50.00,100.00
2005,706800,原相元大96購01,725,"1,000",-275,-27.50,100.00
2006,706801,環球晶元大94購16,"1,000","1,000",0,0.00,100.00
2007,706802,環球晶統一94購04,"2,000","2,000",0,0.00,100.00
2008,706803,環球晶中信97購01,"15,000","15,000",0,0.00,100.00
2009,706804,由田國泰96購01,"1,840","1,840",0,0.00,100.00
2010,706805,宣德凱基94購02,500,"1,000",-500,-50.00,100.00
2011,706806,雙美凱基94購01,500,"5,000",-4500,-90.00,100.00
2012,706807,精華麥證94購01,"10,000","10,000",0,0.00,100.00
2013,706808,泰博元富94購01,"1,000","1,000",0,0.00,100.00
2014,706809,神盾元富95購01,"5,000","5,000",0,0.00,100.00
2015,706810,緯軟元富94購01,"1,000","1,000",0,0.00,100.00
2016,706811,環球晶元富95購03,"5,000","5,000",0,0.00,100.00
2017,706812,凡甲台新94購01,"1,000","1,000",0,0.00,100.00
2018,706813,台燿第一94購01,"15,000","15,000",0,0.00,100.00
2019,706814,由田永豐94購02,500,500,0,0.00,100.00
2020,706815,金居永豐94購01,500,500,0,0.00,100.00
2021,706816,原相永豐94購03,500,500,0,0.00,100.00
2022,706817,廣明永豐94購01,"1,000","1,000",0,0.00,100.00
2023,706818,廣積永豐94購01,500,500,0,0.00,100.00
2024,706819,優群永豐94購03,500,500,0,0.00,100.00
2025,706820,櫃200永豐94購01,"5,000","5,000",0,0.00,100.00
2026,706821,雙鴻永豐95購04,"1,000","3,000",-2000,-66.66,100.00
2027,706822,立端群益95購01,600,600,0,0.00,100.00
2028,706823,勝麗群益94購01,"1,500","1,500",0,0.00,100.00
2029,706824,群聯群益94購03,700,700,0,0.00,100.00
2030,706825,穩懋統一96購02,"1,000","1,000",0,0.00,100.00
2031,706826,凡甲中信94購01,"1,000","1,000",0,0.00,100.00
2032,706827,凡甲元大94購03,"1,000","1,000",0,0.00,100.00
2033,706828,世界元大94購02,"1,000","1,000",0,0.00,100.00
2034,706829,台半元大94購01,"1,000","1,000",0,0.00,100.00
2035,706830,迅得元大95購01,"1,500","1,500",0,0.00,100.00
2036,706831,聖暉元大94購01,"1,000","1,000",0,0.00,100.00
2037,706832,環球晶元大94購18,"1,000","1,000",0,0.00,100.00
2038,706833,鈺太元大96購03,"1,000","1,000",0,0.00,100.00
2039,706834,昇達科永豐94購02,500,500,0,0.00,100.00
2040,706835,東隆興永豐94購01,500,500,0,0.00,100.00
2041,706836,振曜永豐94購01,500,500,0,0.00,100.00
2042,706837,網家永豐94購02,500,500,0,0.00,100.00
2043,706838,聚積永豐94購01,500,500,0,0.00,100.00
2044,706839,鈺太永豐94購04,535,535,0,0.00,100.00
2045,706840,良維國票95購01,800,800,0,0.00,100.00
2046,706841,保瑞國票95購01,"5,000","5,000",0,0.00,100.00
2047,706842,群聯國票94購03,500,500,0,0.00,100.00
2048,706843,碩禾國票95購01,600,600,0,0.00,100.00
2049,706844,新鉅科富邦98購01,"10,000","10,000",0,0.00,100.00
2050,706845,中美晶凱基94購06,500,"1,000",-500,-50.00,100.00
2051,706846,金可凱基94購02,500,"1,200",-700,-58.33,100.00
2052,706847,神盾凱基94購01,500,"2,100",-1600,-76.19,100.00
2053,706848,碩禾凱基94購01,500,"5,000",-4500,-90.00,100.00
2054,706849,精華凱基94購03,500,"1,300",-800,-61.53,100.00
2055,706850,廣明凱基94購06,500,500,0,0.00,100.00
2056,706851,穩懋凱基94購10,500,"1,500",-1000,-66.66,100.00
2057,706852,穩懋麥證94購01,"1,000","1,000",0,0.00,100.00
2058,706853,神盾元富95購02,"5,000","5,000",0,0.00,100.00
2059,706854,聯亞台新94購01,"1,000","1,000",0,0.00,100.00
2060,706855,原相兆豐95購02,"5,000","5,000",0,0.00,100.00
2061,706856,環球晶兆豐95購04,"5,000","5,000",0,0.00,100.00
2062,706857,凡甲康和94購01,"1,000","1,000",0,0.00,100.00
2063,706858,由田群益96購01,600,600,0,0.00,100.00
2064,706859,環球晶群益94購07,600,600,0,0.00,100.00
2065,706860,原相中信94購01,"1,000","1,000",0,0.00,100.00
2066,706861,金居凱基94購01,500,500,0,0.00,100.00
2067,706862,泰博凱基94購03,500,"1,200",-700,-58.33,100.00
2068,706863,環宇凱基94購01,500,"1,000",-500,-50.00,100.00
2069,706864,環球晶凱基94購09,"2,400","2,400",0,0.00,100.00
2070,706865,環球晶統一94購05,"2,100","2,100",0,0.00,100.00
2071,706866,凡甲國票95購01,"5,800","5,800",0,0.00,100.00
2072,706867,中美晶國票95購01,500,500,0,0.00,100.00
2073,706868,神盾國票96購01,"1,500","1,500",0,0.00,100.00
2074,706869,環球晶國票95購02,800,800,0,0.00,100.00
2075,706870,原相群益97購02,"5,000","5,000",0,0.00,100.00
2076,706871,台半永豐94購01,500,500,0,0.00,100.00
2077,706872,波若威永豐95購01,500,500,0,0.00,100.00
2078,706873,宣德永豐94購03,500,500,0,0.00,100.00
2079,706874,閎康永豐94購02,500,500,0,0.00,100.00
2080,706875,環球晶永豐94購04,500,500,0,0.00,100.00
2081,706876,大宇資元大96購01,"1,000","1,000",0,0.00,100.00
2082,706877,合晶元大95購01,"1,500","1,500",0,0.00,100.00
2083,706878,邦特元大94購01,"8,000","8,000",0,0.00,100.00
2084,706879,信昌電元大95購02,500,"1,000",-500,-50.00,100.00
2085,706880,茂達元大94購03,"1,000","1,000",0,0.00,100.00
2086,706881,網家元大94購02,"1,500","1,500",0,0.00,100.00
2087,706882,緯軟元大96購03,"1,000","1,000",0,0.00,100.00
2088,706883,環球晶元大94購19,"1,000","1,000",0,0.00,100.00
2089,706884,環球晶元大95購03,"1,000","1,000",0,0.00,100.00
2090,706885,環球晶台新94購02,"5,000","5,000",0,0.00,100.00
2091,706886,台燿元富94購03,"1,000","1,000",0,0.00,100.00
2092,706887,台燿元富94購04,"1,000","1,000",0,0.00,100.00
2093,706888,聚積元富94購02,"1,000","1,000",0,0.00,100.00
2094,706889,雙鴻元富96購01,"3,000","3,000",0,0.00,100.00
2095,706890,信驊凱基95購01,500,"1,200",-700,-58.33,100.00
2096,706891,新普凱基94購03,500,"1,200",-700,-58.33,100.00
2097,706892,網家凱基95購01,500,"6,200",-5700,-91.93,100.00
2098,706893,環球晶凱基94購10,500,"1,200",-700,-58.33,100.00
2099,706894,M31元大95購01,"1,000","1,000",0,0.00,100.00
2100,706895,凡甲元大94購04,"1,000","1,000",0,0.00,100.00
2101,706896,佳邦元大94購01,650,"1,000",-350,-35.00,100.00
2102,706897,保瑞元大94購03,"1,000","1,000",0,0.00,100.00
2103,706898,勝麗元大95購02,"1,000","1,000",0,0.00,100.00
2104,706899,閎康元大95購01,"1,200","1,500",-300,-20.00,100.00
2105,706900,環球晶元大94購20,"5,000","5,000",0,0.00,100.00
2106,706901,穩懋元大94購10,"1,000","1,000",0,0.00,100.00
2107,706902,迅得永豐95購02,"1,019","1,019",0,0.00,100.00
2108,706903,長科*永豐94購02,500,500,0,0.00,100.00
2109,706904,群聯永豐94購01,500,500,0,0.00,100.00
2110,706905,應華永豐94購01,500,500,0,0.00,100.00
2111,706906,大學光國票96購01,"3,000","3,000",0,0.00,100.00
2112,706907,合晶國票95購01,"1,000","1,000",0,0.00,100.00
2113,706908,皇田國票95購01,800,800,0,0.00,100.00
2114,706909,茂達國票94購01,500,500,0,0.00,100.00
2115,706910,閎康國票95購01,700,700,0,0.00,100.00
2116,706911,網龍國票94購02,800,800,0,0.00,100.00
2117,706912,鐿鈦國票96購01,800,800,0,0.00,100.00
2118,706913,邦特元富94購01,"1,000","1,000",0,0.00,100.00
2119,706914,智擎元富94購01,"1,000","1,000",0,0.00,100.00
2120,706915,台半康和94購01,"5,000","5,000",0,0.00,100.00
2121,706916,M31元大96購02,"1,000","1,000",0,0.00,100.00
2122,706917,力旺元大94購01,"1,500","1,500",0,0.00,100.00
2123,706918,大學光元大96購01,"1,000","1,000",0,0.00,100.00
2124,706919,良維元大96購01,500,"1,000",-500,-50.00,100.00
2125,706920,宣德元大96購01,"1,000","1,000",0,0.00,100.00
2126,706921,新鉅科元大94購01,"1,000","1,000",0,0.00,100.00
2127,706922,新鉅科元大94購02,"6,000","6,000",0,0.00,100.00
2128,706923,聚積元大96購01,"1,000","1,000",0,0.00,100.00
2129,706924,穩懋元大94購12,"1,000","1,000",0,0.00,100.00
2130,706925,穩懋元大94購13,"1,000","1,000",0,0.00,100.00
2131,706926,晟德元大94購02,"6,000","6,000",0,0.00,100.00
2132,706927,上詮永豐94購03,700,700,0,0.00,100.00
2133,706928,大學光永豐96購01,"2,026","2,026",0,0.00,100.00
2134,706929,昇達科永豐94購03,500,500,0,0.00,100.00
2135,706930,穩懋永豐94購03,500,500,0,0.00,100.00
2136,706931,穩懋統一94購06,500,500,0,0.00,100.00
2137,706932,穩懋統一94購07,"1,000","1,000",0,0.00,100.00
2138,706933,神盾中信97購01,"20,000","20,000",0,0.00,100.00
2139,706934,環宇中信97購01,"15,000","15,000",0,0.00,100.00
2140,706935,VHQ凱基96購01,500,"1,200",-700,-58.33,100.00
2141,706936,台燿凱基96購01,500,"1,200",-700,-58.33,100.00
2142,706937,宜鼎凱基96購01,500,"1,500",-1000,-66.66,100.00
2143,706938,原相凱基94購01,500,500,0,0.00,100.00
2144,706939,環球晶凱基94購11,500,"1,200",-700,-58.33,100.00
2145,706940,穩懋凱基96購01,500,"1,300",-800,-61.53,100.00
2146,706941,譜瑞凱基96購01,500,800,-300,-37.50,100.00
2147,706942,大中國票96購01,"1,000","1,000",0,0.00,100.00
2148,706943,中美晶國票94購03,800,800,0,0.00,100.00
2149,706944,美琪瑪國票94購02,800,800,0,0.00,100.00
