,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
5218,711483,穩懋統一01購02,"5,000","5,000",0,0.00,100.00
5219,711484,晟德統一9B購01,"19,000","19,000",0,0.00,100.00
5220,711485,元太凱基9B購03,"5,000","5,000",0,0.00,100.00
5221,711486,世界凱基01購01,"5,000","5,000",0,0.00,100.00
5222,711487,旺矽凱基01購01,"5,000","5,000",0,0.00,100.00
5223,711488,信驊凱基9B購02,"5,000","5,000",0,0.00,100.00
5224,711489,信驊凱基9B購03,"5,000","5,000",0,0.00,100.00
5225,711490,聯亞凱基01購02,"5,000","5,000",0,0.00,100.00
5226,711491,大學光兆豐9C購01,"5,000","5,000",0,0.00,100.00
5227,711492,信驊兆豐9B購02,"5,000","5,000",0,0.00,100.00
5228,711493,譜瑞兆豐9B購02,"5,000","5,000",0,0.00,100.00
5229,711494,旺矽元富9C購01,"5,000","5,000",0,0.00,100.00
5230,711495,信驊元富03購01,"5,000","5,000",0,0.00,100.00
5231,711496,原相元富03購01,"5,000","5,000",0,0.00,100.00
5232,711497,網家元富03購01,"5,000","5,000",0,0.00,100.00
5233,711498,雙美元富9B購01,"5,000","5,000",0,0.00,100.00
5234,711499,M31國泰02購01,"5,000",0,"5,000",0.00,100.00
5235,711500,新普國泰02購01,"5,000",0,"5,000",0.00,100.00
5236,711501,雙鴻富邦9C購01,"10,000",0,"10,000",0.00,100.00
5237,711502,譜瑞富邦02購01,"10,000",0,"10,000",0.00,100.00
5238,711503,M31群益9B購01,"5,000",0,"5,000",0.00,100.00
5239,711504,M31元大9B購01,"6,000",0,"6,000",0.00,100.00
5240,711505,久元元大9B購03,"5,000",0,"5,000",0.00,100.00
5241,711506,元太元大9B購06,"6,000",0,"6,000",0.00,100.00
5242,711507,旺矽元大9B購05,"5,000",0,"5,000",0.00,100.00
5243,711508,是方元大9B購03,"6,000",0,"6,000",0.00,100.00
5244,711509,聖暉元大9B購01,"8,000",0,"8,000",0.00,100.00
5245,711510,鈊象元大9C購06,"5,000",0,"5,000",0.00,100.00
5246,711511,頎邦元大9B購04,"6,000",0,"6,000",0.00,100.00
5247,711512,頎邦元大9B購05,"8,000",0,"8,000",0.00,100.00
5248,711513,元太統一9B購03,"15,000",0,"15,000",0.00,100.00
5249,711514,瓦城統一02購01,"5,000",0,"5,000",0.00,100.00
5250,711515,雙鴻統一9C購03,"10,000",0,"10,000",0.00,100.00
5251,711516,穩懋統一02購01,"11,000",0,"11,000",0.00,100.00
5252,711517,譜瑞統一02購01,"5,000",0,"5,000",0.00,100.00
5253,711518,力旺凱基9B購01,"5,000",0,"5,000",0.00,100.00
5254,711519,凡甲凱基9C購01,"5,000",0,"5,000",0.00,100.00
5255,711520,宜鼎凱基9B購01,"5,000",0,"5,000",0.00,100.00
5256,711521,直得凱基9B購01,"5,000",0,"5,000",0.00,100.00
5257,711522,是方凱基9C購01,"5,000",0,"5,000",0.00,100.00
5258,711523,聯亞凱基9C購02,"5,000",0,"5,000",0.00,100.00
5259,711524,雙鴻凱基9C購01,"5,000",0,"5,000",0.00,100.00
5260,711525,譜瑞凱基9B購01,"5,000",0,"5,000",0.00,100.00
5261,711526,鈺太凱基02購01,"5,000",0,"5,000",0.00,100.00
5262,711527,M31永豐9B購02,"5,000",0,"5,000",0.00,100.00
5263,711528,力旺永豐9B購04,"5,000",0,"5,000",0.00,100.00
5264,711529,大江永豐9B購02,"5,000",0,"5,000",0.00,100.00
5265,711530,大學光永豐9B購04,"5,000",0,"5,000",0.00,100.00
5266,711531,中美晶永豐9B購02,"5,000",0,"5,000",0.00,100.00
5267,711532,弘塑永豐9B購01,"5,000",0,"5,000",0.00,100.00
5268,711533,信昌電永豐9B購01,"5,000",0,"5,000",0.00,100.00
5269,711534,是方永豐9B購02,"5,000",0,"5,000",0.00,100.00
5270,711535,順達永豐9B購02,"5,000",0,"5,000",0.00,100.00
5271,711536,新鉅科永豐9B購01,"5,000",0,"5,000",0.00,100.00
5272,711537,優群永豐9B購02,"5,000",0,"5,000",0.00,100.00
5273,711538,晟德永豐9B購02,"5,000",0,"5,000",0.00,100.00
5274,711539,大田國票9C購01,"5,000",0,"5,000",0.00,100.00
5275,711540,直得國票9C購01,"5,000",0,"5,000",0.00,100.00
5276,711541,新普國票9C購01,"5,000",0,"5,000",0.00,100.00
5277,711542,環球晶國票9C購03,"5,000",0,"5,000",0.00,100.00
5278,711543,宏捷科兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5279,711544,精測兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5280,711545,晟德兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5281,711546,頎邦元富9B購01,"5,000",0,"5,000",0.00,100.00
5282,711547,宏捷科國泰02購01,"5,000",0,"5,000",0.00,100.00
5283,711548,優群國泰01購01,"5,000",0,"5,000",0.00,100.00
5284,711549,晟德國泰02購01,"5,000",0,"5,000",0.00,100.00
5285,711550,鈊象國泰02購01,"5,000",0,"5,000",0.00,100.00
5286,711551,威剛群益01購01,"5,000",0,"5,000",0.00,100.00
5287,711552,碩禾群益9C購01,"5,000",0,"5,000",0.00,100.00
5288,711553,精測群益01購01,"5,000",0,"5,000",0.00,100.00
5289,711554,宏捷科元大01購01,"6,000",0,"6,000",0.00,100.00
5290,711555,原相元大01購03,"5,000",0,"5,000",0.00,100.00
5291,711556,精測元大9C購04,"5,000",0,"5,000",0.00,100.00
5292,711557,優群元大01購01,"5,000",0,"5,000",0.00,100.00
5293,711558,穩懋元大9C購02,"6,000",0,"6,000",0.00,100.00
5294,711559,穩懋元大9C購03,"8,000",0,"8,000",0.00,100.00
5295,711560,六角統一02購01,"5,000",0,"5,000",0.00,100.00
5296,711561,瓦城統一01購02,"15,000",0,"15,000",0.00,100.00
5297,711562,直得統一02購01,"5,000",0,"5,000",0.00,100.00
5298,711563,凡甲凱基02購01,"5,000",0,"5,000",0.00,100.00
5299,711564,瓦城凱基02購01,"5,000",0,"5,000",0.00,100.00
5300,711565,新普凱基9C購01,"5,000",0,"5,000",0.00,100.00
5301,711566,精測凱基9C購01,"5,000",0,"5,000",0.00,100.00
5302,711567,雙鴻凱基9C購02,"5,000",0,"5,000",0.00,100.00
5303,711568,頎邦凱基9C購02,"5,000",0,"5,000",0.00,100.00
5304,711569,大學光國票01購01,"5,000",0,"5,000",0.00,100.00
5305,711570,智擎國票01購01,"5,000",0,"5,000",0.00,100.00
5306,711571,新鉅科國票01購01,"5,000",0,"5,000",0.00,100.00
5307,711572,力旺中信9C購01,"5,000",0,"5,000",0.00,100.00
5308,711573,譜瑞中信06購01,"5,000",0,"5,000",0.00,100.00
5309,711574,瓦城永豐9C購01,"5,000",0,"5,000",0.00,100.00
5310,711575,威剛永豐9C購01,"5,000",0,"5,000",0.00,100.00
5311,711576,新普永豐9C購01,"5,000",0,"5,000",0.00,100.00
5312,711577,環球晶永豐9C購01,"5,000",0,"5,000",0.00,100.00
5313,711578,雙美永豐9C購01,"5,000",0,"5,000",0.00,100.00
5314,711579,原相元富03購02,"5,000",0,"5,000",0.00,100.00
5315,711580,智擎元富03購01,"5,000",0,"5,000",0.00,100.00
5316,711581,群聯元富9C購01,"5,000",0,"5,000",0.00,100.00
5317,711582,譜瑞元富9C購01,"5,000",0,"5,000",0.00,100.00
5318,711583,元太兆豐01購01,"5,000",0,"5,000",0.00,100.00
5319,711584,合晶兆豐01購01,"5,000",0,"5,000",0.00,100.00
5320,711585,宜鼎兆豐01購01,"5,000",0,"5,000",0.00,100.00
5321,711586,精華兆豐01購01,"5,000",0,"5,000",0.00,100.00
5322,711587,優群兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5323,711588,大江群益9C購02,"5,000",0,"5,000",0.00,100.00
5324,711589,瓦城群益01購01,"5,000",0,"5,000",0.00,100.00
5325,711590,直得群益9C購01,"5,000",0,"5,000",0.00,100.00
5326,711591,鈊象群益9C購01,"5,000",0,"5,000",0.00,100.00
5327,711592,弘塑兆豐01購01,"5,000",0,"5,000",0.00,100.00
5328,711593,環球晶兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5329,711594,直得元大9C購01,"8,000",0,"8,000",0.00,100.00
5330,711595,金居元大9C購02,"5,000",0,"5,000",0.00,100.00
5331,711596,原相元大01購04,"5,000",0,"5,000",0.00,100.00
5332,711597,網家元大01購01,"5,000",0,"5,000",0.00,100.00
5333,711598,聯亞元大9C購02,"5,000",0,"5,000",0.00,100.00
5334,711599,穩懋元大9C購04,"6,000",0,"6,000",0.00,100.00
5335,711600,M31富邦01購01,"10,000",0,"10,000",0.00,100.00
5336,711601,群聯國票01購01,"5,000",0,"5,000",0.00,100.00
5337,711602,聯亞國票9C購02,"5,000",0,"5,000",0.00,100.00
5338,711603,穩懋國票01購01,"5,000",0,"5,000",0.00,100.00
5339,711604,旺矽凱基9C購01,"5,000",0,"5,000",0.00,100.00
5340,711605,譜瑞凱基02購01,"5,000",0,"5,000",0.00,100.00
5341,711606,精測麥證01購01,"5,000",0,"5,000",0.00,100.00
5342,711607,伍豐統一02購01,"5,000",0,"5,000",0.00,100.00
5343,711608,原相統一01購02,"5,000",0,"5,000",0.00,100.00
5344,711609,宏捷科永豐9C購01,"5,000",0,"5,000",0.00,100.00
5345,711610,原相永豐9C購01,"5,000",0,"5,000",0.00,100.00
5346,711611,雙鴻永豐9C購01,"5,000",0,"5,000",0.00,100.00
5347,711612,鈊象永豐9C購01,"5,000",0,"5,000",0.00,100.00
5348,711613,台燿群益9C購01,"5,000",0,"5,000",0.00,100.00
5349,711614,信驊群益9C購01,"5,000",0,"5,000",0.00,100.00
5350,711615,新鉅科群益9C購01,"5,000",0,"5,000",0.00,100.00
5351,711616,宏捷科富邦01購01,"10,000",0,"10,000",0.00,100.00
5352,711617,頎邦富邦02購01,"10,000",0,"10,000",0.00,100.00
5353,711618,宜特元大9C購01,"6,000",0,"6,000",0.00,100.00
5354,711619,群聯元大9C購01,"6,000",0,"6,000",0.00,100.00
5355,711620,智擎中信02購01,"5,000",0,"5,000",0.00,100.00
5356,711621,力旺永豐9C購01,"5,000",0,"5,000",0.00,100.00
5357,711622,伍豐永豐9C購01,"5,000",0,"5,000",0.00,100.00
5358,711623,旺矽永豐01購01,"5,000",0,"5,000",0.00,100.00
5359,711624,優群永豐9C購01,"5,000",0,"5,000",0.00,100.00
5360,711625,M31國票9C購02,"5,000",0,"5,000",0.00,100.00
5361,711626,凡甲兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5362,711627,M31統一01購01,"5,000",0,"5,000",0.00,100.00
5363,711628,伍豐統一01購01,"5,000",0,"5,000",0.00,100.00
5364,711629,智擎統一02購01,"5,000",0,"5,000",0.00,100.00
5365,711630,穩懋統一9C購06,"8,000",0,"8,000",0.00,100.00
5366,711631,譜瑞統一02購02,"15,000",0,"15,000",0.00,100.00
5367,711632,M31凱基9C購01,"5,000",0,"5,000",0.00,100.00
5368,711633,力旺凱基01購01,"5,000",0,"5,000",0.00,100.00
5369,711634,宏捷科凱基01購01,"5,000",0,"5,000",0.00,100.00
5370,711635,聖暉凱基9C購01,"5,000",0,"5,000",0.00,100.00
5371,711636,網家凱基02購01,"5,000",0,"5,000",0.00,100.00
5372,711637,碩禾台新9C購02,"5,000",0,"5,000",0.00,100.00
5373,711638,M31元大9C購01,"5,000",0,"5,000",0.00,100.00
5374,711639,元太元大9C購01,"10,000",0,"10,000",0.00,100.00
5375,711640,元太元大9C購02,"5,000",0,"5,000",0.00,100.00
5376,711641,鈊象元大9C購07,"5,000",0,"5,000",0.00,100.00
5377,711642,M31凱基01購01,"5,000",0,"5,000",0.00,100.00
5378,711643,台半凱基9C購01,"5,000",0,"5,000",0.00,100.00
5379,711644,智擎凱基9C購01,"5,000",0,"5,000",0.00,100.00
5380,711645,優群凱基01購01,"5,000",0,"5,000",0.00,100.00
5381,711646,鈊象凱基9C購03,"5,000",0,"5,000",0.00,100.00
5382,711647,鈊象凱基9C購04,"5,000",0,"5,000",0.00,100.00
5383,711648,智擎國泰02購01,"5,000",0,"5,000",0.00,100.00
5384,711649,聚積群益9C購01,"5,000",0,"5,000",0.00,100.00
5385,711650,鈊象群益9C購02,"5,000",0,"5,000",0.00,100.00
5386,711651,新普富邦01購01,"10,000",0,"10,000",0.00,100.00
5387,711652,穩懋富邦01購02,"10,000",0,"10,000",0.00,100.00
5388,711653,精測第一9C購01,"5,000",0,"5,000",0.00,100.00
5389,711654,元太中信06購01,"5,000",0,"5,000",0.00,100.00
5390,711655,中美晶永豐9C購01,"5,000",0,"5,000",0.00,100.00
5391,711656,合晶永豐9C購01,"5,000",0,"5,000",0.00,100.00
5392,711657,晶焱永豐9C購01,"5,000",0,"5,000",0.00,100.00
5393,711658,環球晶永豐9C購02,"5,000",0,"5,000",0.00,100.00
5394,711659,穩懋永豐9C購01,"5,000",0,"5,000",0.00,100.00
5395,711660,鈊象永豐9C購02,"5,000",0,"5,000",0.00,100.00
5396,711661,鈺太永豐9C購01,"5,000",0,"5,000",0.00,100.00
5397,711662,信昌電國票01購01,"5,000",0,"5,000",0.00,100.00
5398,711663,網家國票01購01,"5,000",0,"5,000",0.00,100.00
5399,711664,聯亞國票01購01,"5,000",0,"5,000",0.00,100.00
5400,711665,穩懋國票01購02,"5,000",0,"5,000",0.00,100.00
5401,711666,鈊象國票01購01,"5,000",0,"5,000",0.00,100.00
5402,711667,鈊象兆豐01購01,"5,000",0,"5,000",0.00,100.00
5403,711668,力旺元富9C購01,"5,000",0,"5,000",0.00,100.00
5404,711669,碩禾元富03購01,"5,000",0,"5,000",0.00,100.00
5405,711670,精測元富9C購01,"5,000",0,"5,000",0.00,100.00
5406,711671,大江統一01購01,"5,000",0,"5,000",0.00,100.00
5407,711672,邦特統一01購01,"5,000",0,"5,000",0.00,100.00
5408,711673,信驊統一02購01,"5,000",0,"5,000",0.00,100.00
5409,711674,原相統一01購03,"5,000",0,"5,000",0.00,100.00
5410,711675,智擎統一01購01,"15,000",0,"15,000",0.00,100.00
5411,711676,緯軟統一01購01,"5,000",0,"5,000",0.00,100.00
5412,711677,璟德統一02購01,"5,000",0,"5,000",0.00,100.00
5413,711678,穩懋統一01購03,"9,000",0,"9,000",0.00,100.00
5414,711679,元太麥證9C購01,"10,000",0,"10,000",0.00,100.00
5415,711680,鈊象麥證01購01,"5,000",0,"5,000",0.00,100.00
5416,72510P,原相群益96售02,"5,000","5,000",0,0.00,100.00
5417,72548P,大江統一96售01,0,500,-500,-100.00,100.00
5418,72568P,新普群益96售01,0,600,-600,-100.00,100.00
5419,72572P,網家元富96售02,0,500,-500,-100.00,100.00
5420,72594P,雙鴻國泰96售03,500,500,0,0.00,100.00
5421,72595P,大江富邦96售01,"1,000","1,000",0,0.00,100.00
5422,72611P,雙鴻凱基96售02,500,500,0,0.00,100.00
5423,72623P,穩懋富邦96售02,"10,000","10,000",0,0.00,100.00
5424,72624P,櫃200第一96售02,"5,000","5,000",0,0.00,100.00
5425,72655P,穩懋統一96售03,500,500,0,0.00,100.00
5426,72658P,建榮國票95售03,0,500,-500,-100.00,100.00
5427,72661P,穩懋中信96售01,"2,000","2,000",0,0.00,100.00
5428,72662P,穩懋中信98售01,"6,000","6,000",0,0.00,100.00
5429,72663P,神盾元富96售01,0,500,-500,-100.00,100.00
5430,72672P,穩懋國票96售01,0,500,-500,-100.00,100.00
5431,72673P,穩懋國泰96售01,0,500,-500,-100.00,100.00
5432,72674P,環球晶富邦97售02,"1,248","1,248",0,0.00,100.00
5433,72684P,大江國票96售02,500,500,0,0.00,100.00
5434,72686P,新普群益97售03,"1,500","1,500",0,0.00,100.00
5435,72689P,環宇國票96售01,500,500,0,0.00,100.00
5436,72697P,穩懋亞東96售01,"1,300","1,300",0,0.00,100.00
5437,72703P,聯亞群益96售01,600,600,0,0.00,100.00
5438,72704P,大江國票96售03,500,500,0,0.00,100.00
5439,72706P,環球晶國泰96售02,"1,294","1,294",0,0.00,100.00
5440,72707P,中美晶國票96售02,"1,000","1,000",0,0.00,100.00
5441,72711P,櫃200永昌96售05,500,500,0,0.00,100.00
5442,72713P,櫃200元大96售01,"1,000","1,000",0,0.00,100.00
5443,72714P,櫃200元大96售02,"1,000","1,000",0,0.00,100.00
5444,72716P,穩懋統一96售04,"2,400","2,400",0,0.00,100.00
5445,72719P,原相亞東96售02,700,700,0,0.00,100.00
5446,72732P,櫃200T永昌96售05,634,634,0,0.00,100.00
5447,72733P,櫃200凱基96售01,"5,000","5,000",0,0.00,100.00
5448,72734P,櫃200凱基96售02,"5,000","5,000",0,0.00,100.00
5449,72737P,櫃200富邦9A售03,"1,000","1,000",0,0.00,100.00
5450,72738P,櫃200富邦9A售04,"1,001","1,001",0,0.00,100.00
5451,72745P,威剛國票96售01,"1,000","1,000",0,0.00,100.00
5452,72746P,大江富邦97售02,"1,000","2,000",-1000,-50.00,100.00
5453,72747P,櫃200T永昌9C售05,500,500,0,0.00,100.00
5454,72752P,環球晶凱基96售02,500,500,0,0.00,100.00
5455,72761P,中美晶富邦96售01,"10,000","10,000",0,0.00,100.00
5456,72762P,穩懋富邦97售02,"10,000","10,000",0,0.00,100.00
5457,72763P,精測中信96售01,0,"1,000",-1000,-100.00,100.00
5458,72764P,中美晶凱基96售02,0,500,-500,-100.00,100.00
5459,72765P,精測國泰97售01,800,800,0,0.00,100.00
5460,72766P,中美晶富邦97售01,"10,000","10,000",0,0.00,100.00
5461,72767P,精測康和96售01,0,"1,000",-1000,-100.00,100.00
5462,72768P,精測凱基96售02,0,500,-500,-100.00,100.00
5463,72769P,雙鴻兆豐97售01,"1,000","1,000",0,0.00,100.00
5464,72770P,精測永豐96售03,0,500,-500,-100.00,100.00
5465,72771P,鈊象元大96售01,0,"1,500",-1500,-100.00,100.00
5466,72772P,同致國票97售01,500,500,0,0.00,100.00
5467,72773P,鈊象國票96售01,0,"6,000",-6000,-100.00,100.00
5468,72774P,精測群益96售02,0,550,-550,-100.00,100.00
5469,72775P,精測統一96售02,0,"1,000",-1000,-100.00,100.00
5470,72776P,精測凱基96售05,0,500,-500,-100.00,100.00
5471,72777P,櫃200凱基96售04,0,"5,000",-5000,-100.00,100.00
5472,72778P,櫃200凱基96售05,0,"5,000",-5000,-100.00,100.00
5473,72779P,鈊象凱基96售02,0,"1,000",-1000,-100.00,100.00
5474,72780P,鈊象台新96售01,0,500,-500,-100.00,100.00
5475,72781P,鈊象永豐96售02,0,500,-500,-100.00,100.00
5476,72782P,鈊象康和96售01,0,"1,000",-1000,-100.00,100.00
5477,72783P,鈊象群益96售01,0,"1,200",-1200,-100.00,100.00
5478,72784P,精測統一96售03,0,"1,000",-1000,-100.00,100.00
5479,72785P,鈊象元富96售02,"1,000","1,000",0,0.00,100.00
5480,72786P,聯亞國票97售02,"1,000","1,000",0,0.00,100.00
5481,72787P,精測永豐96售05,0,500,-500,-100.00,100.00
5482,72788P,群聯群益96售03,0,"1,000",-1000,-100.00,100.00
5483,72789P,精測群益96售03,0,600,-600,-100.00,100.00
5484,72790P,精華群益96售01,0,"5,000",-5000,-100.00,100.00
5485,72791P,精測凱基96售06,500,500,0,0.00,100.00
5486,72792P,穩懋國票96售04,500,500,0,0.00,100.00
5487,72793P,穩懋兆豐96售03,"5,000","5,000",0,0.00,100.00
5488,72794P,穩懋兆豐97售01,"5,000","5,000",0,0.00,100.00
5489,72795P,鈊象元大96售02,500,500,0,0.00,100.00
5490,72796P,穩懋統一97售02,"5,000","5,000",0,0.00,100.00
5491,72797P,鈊象統一97售01,"5,000","5,000",0,0.00,100.00
5492,72798P,穩懋凱基96售08,500,500,0,0.00,100.00
5493,72799P,世界永豐96售01,500,500,0,0.00,100.00
5494,72800P,鈊象元富96售03,"1,000","1,000",0,0.00,100.00
5495,72801P,中美晶元大96售01,600,600,0,0.00,100.00
5496,72802P,世界元大96售04,"6,000","6,000",0,0.00,100.00
5497,72803P,中美晶中信98售01,"5,000","5,000",0,0.00,100.00
5498,72804P,世界中信96售02,"3,000","3,000",0,0.00,100.00
5499,72805P,鈊象元富96售04,"1,000","1,000",0,0.00,100.00
5500,72806P,世界康和96售02,"5,000","5,000",0,0.00,100.00
5501,72807P,網龍群益98售02,600,600,0,0.00,100.00
5502,72808P,力旺康和96售01,"5,000","5,000",0,0.00,100.00
5503,72809P,聯亞元富96售01,"1,000","1,000",0,0.00,100.00
5504,72810P,雙鴻元富96售02,"1,000","1,000",0,0.00,100.00
5505,72811P,鈊象元富96售05,"1,000","1,000",0,0.00,100.00
5506,72812P,世界統一96售01,"5,000","5,000",0,0.00,100.00
5507,72813P,宣德統一97售01,"5,000","5,000",0,0.00,100.00
5508,72814P,世界群益98售03,"2,000","2,000",0,0.00,100.00
5509,72815P,宣德元大96售05,800,800,0,0.00,100.00
5510,72816P,信昌電國票97售02,500,500,0,0.00,100.00
5511,72817P,網龍國票97售03,500,500,0,0.00,100.00
5512,72818P,櫃200第一96售05,"5,000","5,000",0,0.00,100.00
5513,72819P,櫃200第一96售06,"5,000","5,000",0,0.00,100.00
5514,72820P,中美晶兆豐97售01,"5,000","5,000",0,0.00,100.00
5515,72821P,櫃200永昌97售02,500,500,0,0.00,100.00
5516,72822P,櫃200永昌97售03,500,500,0,0.00,100.00
5517,72823P,櫃200永昌99售04,500,500,0,0.00,100.00
5518,72824P,櫃200永昌99售05,500,500,0,0.00,100.00
5519,72825P,緯軟永豐96售01,500,500,0,0.00,100.00
5520,72826P,穩懋統一96售11,"5,000","5,000",0,0.00,100.00
5521,72827P,穩懋統一96售12,"5,000","5,000",0,0.00,100.00
5522,72828P,新普凱基96售01,500,500,0,0.00,100.00
5523,72829P,神盾群益98售02,"5,000","5,000",0,0.00,100.00
5524,72830P,櫃200永昌9B售02,500,500,0,0.00,100.00
5525,72831P,櫃200永昌9B售03,500,500,0,0.00,100.00
5526,72832P,櫃200永昌9C售04,575,575,0,0.00,100.00
5527,72833P,櫃200永昌9C售05,501,501,0,0.00,100.00
5528,72834P,威剛元富99售01,"2,000","2,000",0,0.00,100.00
5529,72835P,環球晶中信9A售01,"10,000","10,000",0,0.00,100.00
5530,72836P,聯亞永豐96售02,500,500,0,0.00,100.00
5531,72837P,雙鴻永豐96售01,500,500,0,0.00,100.00
5532,72838P,M31元大96售03,500,500,0,0.00,100.00
5533,72839P,世界元富96售03,"2,000","2,000",0,0.00,100.00
5534,72840P,聖暉統一97售01,"5,000","5,000",0,0.00,100.00
5535,72841P,環球晶凱基96售09,500,500,0,0.00,100.00
5536,72842P,宣德永豐96售02,500,500,0,0.00,100.00
5537,72843P,精測永豐96售11,500,500,0,0.00,100.00
5538,72844P,精測國泰97售03,500,500,0,0.00,100.00
5539,72845P,精測元大96售05,500,500,0,0.00,100.00
5540,72846P,穩懋元大96售08,"10,000","10,000",0,0.00,100.00
5541,72847P,鈊象元大96售05,500,500,0,0.00,100.00
5542,72848P,信驊康和96售01,"2,200","2,200",0,0.00,100.00
5543,72849P,櫃200永昌98售03,500,500,0,0.00,100.00
5544,72850P,櫃200永昌98售04,500,500,0,0.00,100.00
5545,72851P,佳邦永豐96售02,500,500,0,0.00,100.00
5546,72852P,信昌電永豐96售01,500,500,0,0.00,100.00
5547,72853P,穩懋元大96售09,"10,000","10,000",0,0.00,100.00
5548,72854P,勝麗國票97售02,500,500,0,0.00,100.00
5549,72855P,精測元大96售06,500,500,0,0.00,100.00
5550,72856P,閎康統一96售01,"5,000","5,000",0,0.00,100.00
5551,72857P,聯亞凱基96售02,500,500,0,0.00,100.00
5552,72858P,直得永豐96售02,500,500,0,0.00,100.00
5553,72859P,原相永豐96售02,600,600,0,0.00,100.00
5554,72860P,環球晶永豐96售01,500,500,0,0.00,100.00
5555,72861P,精測群益96售07,800,800,0,0.00,100.00
5556,72862P,力旺國票96售01,500,500,0,0.00,100.00
5557,72863P,群聯元大96售05,"1,000","1,000",0,0.00,100.00
5558,72864P,良維永豐96售04,500,500,0,0.00,100.00
5559,72865P,聯亞國票97售03,"1,000","1,000",0,0.00,100.00
5560,72866P,原相台新96售01,"5,000","5,000",0,0.00,100.00
5561,72867P,頎邦元富96售03,"1,000","1,000",0,0.00,100.00
5562,72868P,頎邦永豐96售01,500,500,0,0.00,100.00
5563,72869P,頎邦元大96售01,"1,000","1,000",0,0.00,100.00
5564,72870P,頎邦群益97售03,"3,000","3,000",0,0.00,100.00
5565,72871P,鈊象國票97售02,"5,178","5,178",0,0.00,100.00
5566,72872P,大江永豐96售04,500,500,0,0.00,100.00
5567,72873P,穩懋凱基96售14,500,500,0,0.00,100.00
5568,72874P,台燿元富96售01,"2,500","2,500",0,0.00,100.00
5569,72875P,碩禾台新97售02,"1,000","5,000",-4000,-80.00,100.00
5570,72876P,頎邦康和96售02,"5,000","5,000",0,0.00,100.00
5571,72877P,環球晶統一96售03,"5,500","5,500",0,0.00,100.00
5572,72878P,穩懋統一96售13,"5,000","5,000",0,0.00,100.00
5573,72879P,環球晶中信96售03,"2,500","2,500",0,0.00,100.00
5574,72880P,台燿凱基96售04,500,500,0,0.00,100.00
5575,72881P,穩懋凱基96售15,500,500,0,0.00,100.00
5576,72882P,威剛國票96售02,500,500,0,0.00,100.00
5577,72883P,雍智國泰97售01,"1,000","1,000",0,0.00,100.00
5578,72884P,中美晶元富97售01,"2,500","2,500",0,0.00,100.00
5579,72885P,晶焱永豐97售02,500,500,0,0.00,100.00
5580,72886P,旺矽康和97售01,"1,000","1,000",0,0.00,100.00
5581,72887P,威剛康和97售01,"1,000","1,000",0,0.00,100.00
5582,72888P,中美晶中信99售01,"5,000","5,000",0,0.00,100.00
5583,72889P,合晶永豐97售02,733,733,0,0.00,100.00
5584,72890P,金居永豐97售01,658,658,0,0.00,100.00
5585,72891P,優群永豐97售02,970,970,0,0.00,100.00
5586,72892P,精測康和97售01,"1,000","1,000",0,0.00,100.00
5587,72893P,櫃200群益97售03,"1,700","1,700",0,0.00,100.00
5588,72894P,中美晶凱基97售03,500,500,0,0.00,100.00
5589,72895P,穩懋日盛97售03,"10,000","10,000",0,0.00,100.00
5590,72896P,廣明永豐97售02,500,500,0,0.00,100.00
5591,72897P,璟德永豐97售01,500,500,0,0.00,100.00
5592,72898P,雙鴻國票98售01,500,500,0,0.00,100.00
5593,72899P,中美晶群益97售02,"1,600","1,600",0,0.00,100.00
5594,72900P,聯亞群益97售01,700,700,0,0.00,100.00
5595,72901P,穩懋統一97售04,"5,000","5,000",0,0.00,100.00
5596,72902P,精測元富97售01,"1,000","1,000",0,0.00,100.00
5597,72903P,中美晶國票97售03,500,500,0,0.00,100.00
5598,72904P,大江群益97售03,700,700,0,0.00,100.00
5599,72905P,穩懋國泰98售01,950,950,0,0.00,100.00
5600,72906P,穩懋國泰99售01,700,700,0,0.00,100.00
5601,72907P,穩懋兆豐98售01,"5,000","5,000",0,0.00,100.00
5602,72908P,原相永豐97售01,700,700,0,0.00,100.00
5603,72909P,穩懋永豐97售01,"1,000","1,000",0,0.00,100.00
5604,72910P,穩懋統一99售02,"5,000","5,000",0,0.00,100.00
5605,72911P,穩懋元大97售05,"2,000","2,000",0,0.00,100.00
5606,72912P,原相中信99售02,"5,000","5,000",0,0.00,100.00
5607,72913P,旺矽統一97售02,"1,000","1,000",0,0.00,100.00
5608,72914P,穩懋元大97售06,"4,500","4,500",0,0.00,100.00
5609,72915P,中美晶凱基97售06,500,500,0,0.00,100.00
5610,72916P,穩懋凱基97售04,500,500,0,0.00,100.00
5611,72917P,網龍國票98售01,500,500,0,0.00,100.00
5612,72918P,環球晶元富97售02,500,500,0,0.00,100.00
5613,72919P,聯亞元富97售02,"1,000","1,000",0,0.00,100.00
5614,72920P,雙鴻元富97售02,"5,000","5,000",0,0.00,100.00
5615,72921P,雙鴻元大98售01,500,500,0,0.00,100.00
